"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x284064412","Preferred Insurance","PreferredMN","Arden Hills, MN","Preferred Insurance Services is committed to helping you with Minnesota business insurance, Minnesota auto insurance, Minnesota homeowners insurance and more.","http://t.co/rEQ9TF42ut",FALSE,168,516,3,2961,217,2011-04-18 15:14:12,FALSE,"http://t.co/rEQ9TF42ut","http://www.preferredmn.com","en","https://pbs.twimg.com/profile_banners/284064412/1348078034","http://pbs.twimg.com/profile_background_images/412981688/25327_10150152809740333_250301475332_11595268_6526623_n.jpg","http://pbs.twimg.com/profile_images/2307579456/ipnlzo7xkunvnm28cdn8_normal.jpeg"
"x31788965","Clipper Distributing","ClipperDist","St. Joseph, Mo.","Clipper has been a leader in the animal health market for over 30 years, providing manufacturers and distributors with reliable logistics, sales and marketing.","https://t.co/l3sIQIegDj",FALSE,72,135,2,472,417,2009-04-16 13:34:57,FALSE,"https://t.co/l3sIQIegDj","http://www.clipperdist.net","en",,"http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/140714027/Clipper_Logo_Final_vectorized_normal.png"
"x65653981","West Bend Mutual Ins","WBsilverlining","West Bend, WI","A mutual insurance company focused on specialty insurance, safety and risk management.","http://t.co/MBVekXGGJt",FALSE,10090,9372,160,2579,3047,2009-08-14 15:01:19,FALSE,"http://t.co/MBVekXGGJt","http://www.thesilverlining.com","en","https://pbs.twimg.com/profile_banners/65653981/1517584972","http://pbs.twimg.com/profile_background_images/122383566/WB_TwtrBkgd_Baseball.jpg","http://pbs.twimg.com/profile_images/855118273083527168/9kVA7Cvn_normal.jpg"
"x47356175","DHSS","Delaware_DHSS","Delaware","To improve the quality of life for Delaware's citizens by promoting health and well-being, fostering self-sufficiency, and protecting vulnerable populations.","http://t.co/QAR4F0Hev4",FALSE,6717,1347,222,18993,7124,2009-06-15 15:09:03,FALSE,"http://t.co/QAR4F0Hev4","http://dhss.delaware.gov","en","https://pbs.twimg.com/profile_banners/47356175/1518019933","http://pbs.twimg.com/profile_background_images/582147843/x2c64fd4c136a63628b1179b48fee918.jpeg","http://pbs.twimg.com/profile_images/462318721994727425/_UMdGVQw_normal.jpeg"
"x84369451","Santé Ottawa","ottawasante","Ottawa (Ontario)","Source par excellence d’info sur la santé à Ottawa. Prévention, promotion et protection = des communautés en santé. - Christine & Éric","https://t.co/HFvoejPizX",FALSE,3373,707,104,16258,491,2009-10-22 16:55:15,TRUE,"https://t.co/HFvoejPizX","http://www.ottawa.ca/sante","en","https://pbs.twimg.com/profile_banners/84369451/1518188204","http://pbs.twimg.com/profile_background_images/378800000117330819/3b1efafbaa92896566a91e6cf8254096.jpeg","http://pbs.twimg.com/profile_images/665158305598349312/2OXVSI1C_normal.jpg"
"x855172409866964993","Salud Publica","SaludMaricopa","Phoenix, AZ","El departamento de salud pública del condado de Maricopa sirve a 4 millones de residentes en el condado.","https://t.co/x5PJUclByG",FALSE,33,43,2,220,9,2017-04-20 21:32:45,FALSE,"https://t.co/x5PJUclByG","https://www.somossaludpublica.org","en","https://pbs.twimg.com/profile_banners/855172409866964993/1502904112",,"http://pbs.twimg.com/profile_images/897870605315227650/FaP-kDQb_normal.jpg"
"x1039811154","Scott Stueber","Scott_WestBend","West Bend, Wisconsin","Marketing Services Specialist at West Bend Mutual Insurance. Blogger for West Bend Cares.","http://t.co/ApALr9I0",FALSE,223,499,11,373,3,2012-12-27 15:03:18,FALSE,"http://t.co/ApALr9I0","http://www.thesilverlining.com/westbendcares/blog/","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/727888760512319488/cNDpK-S8_normal.jpg"
"x1039811154","Scott Stueber","Scott_WestBend","West Bend, Wisconsin","Marketing Services Specialist at West Bend Mutual Insurance. Blogger for West Bend Cares.","http://t.co/ApALr9I0",FALSE,223,499,11,373,3,2012-12-27 15:03:18,FALSE,"http://t.co/ApALr9I0","http://www.thesilverlining.com/westbendcares/blog/","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/727888760512319488/cNDpK-S8_normal.jpg"
"x819168808262922241","cbc_diff","cbc_diff","Toronto, Ontario","Tweeting edits to the CBC. Avatar by Leah Vandenberg https://t.co/WtEaTOQERs","https://t.co/JYM11GcWPB",FALSE,289,0,27,214045,0,2017-01-11 13:07:18,FALSE,"https://t.co/JYM11GcWPB","https://github.com/DocNow/diffengine#readme","en",,,"http://pbs.twimg.com/profile_images/821107901691359235/96RkbTLr_normal.jpg"
"x16472218","KELOLAND News","keloland","Sioux Falls","KELO-TV: News updates from http://t.co/ZT3Kfra0bh","http://t.co/LRGLHCzEdB",FALSE,83658,769,565,121127,309,2008-09-26 19:00:01,TRUE,"http://t.co/LRGLHCzEdB","http://www.keloland.com","en","https://pbs.twimg.com/profile_banners/16472218/1465838629","http://pbs.twimg.com/profile_background_images/3893157/twitterbg.jpg","http://pbs.twimg.com/profile_images/814840481993457667/bLZiM8NC_normal.jpg"
"x2548766510","HumanVaccinesProject","HumanVacProject","New York, NY","A new approach to accelerate development of new & improved vaccines and immunotherapies for global infectious diseases and cancers by decoding the immune system","https://t.co/Z34r14z8Fn",FALSE,421,568,13,820,319,2014-06-05 21:26:06,FALSE,"https://t.co/Z34r14z8Fn","http://www.humanvaccinesproject.org/","en","https://pbs.twimg.com/profile_banners/2548766510/1474212995","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/777531896787898368/qOwjLpmd_normal.jpg"
"x768883402242002945","Bay Pines VAHCS","VABayPines","Bay Pines, FL","The Bay Pines VA Healthcare System is part of the Veterans Health Administration (VHA). Our Twitter Policy: https://t.co/5ev5EQyKF9 .","https://t.co/Q17btgNx7c",FALSE,556,367,9,704,111,2016-08-25 18:51:03,FALSE,"https://t.co/Q17btgNx7c","http://www.baypines.va.gov","en","https://pbs.twimg.com/profile_banners/768883402242002945/1472224712","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/769185485050769408/k4pUcUA5_normal.jpg"
"x1954280094","The Bangor Insider","BangorInsider","Bangor, Maine","The Bangor Region's Online News Portal. Promoting Our Local Media.","http://t.co/XTvmRokM7V",FALSE,460,42,49,200215,2,2013-10-11 14:31:08,FALSE,"http://t.co/XTvmRokM7V","http://www.bangorinsider.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000580381718/ebbe141f9680f0069d9def8288f42265_normal.jpeg"
"x961650343787495424","Wisconsin Flu Fighters","Wi_Flu_Fighters","Madison, WI","Our small team of disease detectives track the viruses in south central Wisconsin that are responsible for making you sick. Get local flu updates and more.",,FALSE,17,181,0,29,2,2018-02-08 17:18:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/961650343787495424/1518115110",,"http://pbs.twimg.com/profile_images/961721992297631744/fHImB5gA_normal.jpg"
"x16952739","Bangor Daily News","bangordailynews","Maine","Breaking news, events, politics and entertainment from Maine.","http://t.co/6hBdaax0P0",FALSE,88599,1189,915,106706,138,2008-10-24 17:17:08,TRUE,"http://t.co/6hBdaax0P0","http://bangordailynews.com","en","https://pbs.twimg.com/profile_banners/16952739/1498676052","http://pbs.twimg.com/profile_background_images/3494882/twitter-background-image.jpg","http://pbs.twimg.com/profile_images/940644834330767362/JO1wA3F-_normal.jpg"
"x2978632475","The Markus Library","RockefellerLib","New York, NY","The Rita and Frits Markus Library at The Rockefeller University - Tweets are written by library staff.","http://t.co/VFY3oaATCh",FALSE,113,152,7,910,2,2015-01-14 19:53:56,FALSE,"http://t.co/VFY3oaATCh","http://markuslibrary.rockefeller.edu/","en","https://pbs.twimg.com/profile_banners/2978632475/1421265536","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/555457281945370624/BOSP3k-P_normal.png"
"x1704701516","SAC Tracker","FDAadcomm","Washington DC","Writer for the Tarius SAC Tracker. SAC=Scientific Advisory Committee. Tweets are about US FDA SAC meetings. Email: sactracker@tarius.com.","https://t.co/sndGZm1VDZ",FALSE,4256,452,144,12854,2408,2013-08-27 13:27:52,FALSE,"https://t.co/sndGZm1VDZ","https://sac-tracker.com","en-gb","https://pbs.twimg.com/profile_banners/1704701516/1468012887","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/883349138175381504/827fW0-L_normal.jpg"
"x23059262","Valerie Douglas aka","ValerieDouglasA","Columbus OH","Indie/Self-published writer of 20+ novels - epic/heroic fantasy, action/adventure, horror and romance. I believe in magic...
https://t.co/SJHsQIS3e5","http://t.co/r74KR0djX4",FALSE,2120,2266,128,31170,3053,2009-03-06 12:49:45,FALSE,"http://t.co/r74KR0djX4","http://about.me/Valerie.Douglas","en","https://pbs.twimg.com/profile_banners/23059262/1508008945","http://pbs.twimg.com/profile_background_images/464545962459799552/5SL3nMX-.jpeg","http://pbs.twimg.com/profile_images/919283992511336448/86IarZqf_normal.jpg"
"x968288596875730949","Alliance Research","AUCResearch","Arizona, USA","Improving patients' lives with the most advanced medical treatments, superior healthcare oversight, and education about medical conditions.","https://t.co/Wr8ppJ3jOw",FALSE,13,255,0,11,13,2018-02-27 00:56:06,FALSE,"https://t.co/Wr8ppJ3jOw","http://allianceurgentcare.com/","en","https://pbs.twimg.com/profile_banners/968288596875730949/1519693546","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968290864282861568/EUoRxLLB_normal.jpg"
"x189650893","Wellbeing","yourhealthspan","Calgary, Alberta","Super busy and need a massage? We come to your house.
Call us, 403-560-5329.","http://t.co/rTkXzDsV4t",FALSE,609,1044,46,10310,437,2010-09-11 21:16:05,FALSE,"http://t.co/rTkXzDsV4t","http://www.yourhealthspan.com","en","https://pbs.twimg.com/profile_banners/189650893/1508549130","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/908379606306103296/zuyvMQmj_normal.jpg"
"x18706682","Jon L Gelman","jongelman","Wayne, NJ","Lawyer, Author @westlaw Blogger https://t.co/jn3orHbXwc #WorkComp","https://t.co/GW8WYwbt1R",FALSE,1645,123,66,19855,350,2009-01-07 02:20:40,FALSE,"https://t.co/GW8WYwbt1R","http://www.gelmans.com","en","https://pbs.twimg.com/profile_banners/18706682/1516585093","http://pbs.twimg.com/profile_background_images/28660282/Logo_300_DPI_122508_copy.jpg","http://pbs.twimg.com/profile_images/955250375023517696/WUX5jbRu_normal.jpg"
"x392972400","PIDS","PIDSociety","Arlington, VA","Pediatric Infectious Diseases Society - Promoting excellence in the diagnosis, management and prevention of pediatric infectious diseases","http://t.co/B0P7h1qt5t",FALSE,1714,152,58,3199,555,2011-10-17 20:49:23,FALSE,"http://t.co/B0P7h1qt5t","http://www.pids.org","en","https://pbs.twimg.com/profile_banners/392972400/1469218987","http://pbs.twimg.com/profile_background_images/348079933/PIDS_Twitter.jpg","http://pbs.twimg.com/profile_images/1593447659/PIDS_Icon_normal.png"
"x819168808262922241","cbc_diff","cbc_diff","Toronto, Ontario","Tweeting edits to the CBC. Avatar by Leah Vandenberg https://t.co/WtEaTOQERs","https://t.co/JYM11GcWPB",FALSE,289,0,27,214045,0,2017-01-11 13:07:18,FALSE,"https://t.co/JYM11GcWPB","https://github.com/DocNow/diffengine#readme","en",,,"http://pbs.twimg.com/profile_images/821107901691359235/96RkbTLr_normal.jpg"
"x965779735996493825","nancy","nancy23732638","Illinois, USA","",,FALSE,2,16,0,3,0,2018-02-20 02:46:47,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/965787414143946757/aOF39KnS_normal.jpg"
"x192719869","Wheaton Pediatrics","WheatonPeds","Wheaton, Illinois","Wheaton Pediatrics
is committed to providing its families with a true medical home —
a place where parents and children feel comfortable asking questions.","http://t.co/u1VdovxYD8",FALSE,297,353,15,2056,1,2010-09-19 23:44:11,FALSE,"http://t.co/u1VdovxYD8","http://www.wheatonpediatrics.com","en","https://pbs.twimg.com/profile_banners/192719869/1371988300","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1127188733/WheatonPeds-Square_normal.jpg"
"x3218464527","PA Department of Health","PAHealthDept","Harrisburg, PA","Official Twitter account for the Pennsylvania Department of Health. DOH is Pennsylvania’s primary source for public health information and services.","http://t.co/8j11yVd6Dh",FALSE,6322,933,146,6868,1576,2015-04-28 19:38:36,TRUE,"http://t.co/8j11yVd6Dh","http://www.health.pa.gov","en","https://pbs.twimg.com/profile_banners/3218464527/1505841888","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/704382718570852353/crCGW7Wc_normal.jpg"
"x201947424","Hugo Rubalcava","HugoRubalcava","Guadalajara, Jalisco, México","Biofilia. Médico Internista. UdeG. IMSS. hugorubalcava@gmail.com. Skype:HugoRub1.","https://t.co/nZQ0iwEMKn",FALSE,287,751,86,102665,3478,2010-10-13 00:04:38,FALSE,"https://t.co/nZQ0iwEMKn","http://www.hugorubalcava.blogspot.com","es","https://pbs.twimg.com/profile_banners/201947424/1379298009","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000464353819/a4bfe4c3831cf016654ab618dfdcd446_normal.jpeg"
"x1154462677","Andrew Thomits","AndrewThomits","Manchester, NH ","New England Public Health Advisor","https://t.co/SvfYPeA8MI",FALSE,90,145,0,144,104,2013-02-06 16:26:05,FALSE,"https://t.co/SvfYPeA8MI","http://Www.orasure.com","en","https://pbs.twimg.com/profile_banners/1154462677/1360173329","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/771757420288811008/SR1DnIUO_normal.jpg"
"x1942621502","Maelene Grenat","MGrenat","Indianapolis","Active in ABATE for about 23 years, Photographer, Mom and Grandma.","http://t.co/pbClYj5ptY",FALSE,59,130,2,2841,51,2013-10-07 01:48:03,FALSE,"http://t.co/pbClYj5ptY","http://www.HotShotsIndiana.com","en","https://pbs.twimg.com/profile_banners/1942621502/1393090957","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/532562977379999745/wk_zV3VK_normal.jpeg"
"x745261084605550592","Healthy World","healthy_wrld","United States","Follow us and start getting an healthy life. Real time health and fitness here!",,FALSE,14939,5919,255,186737,1113,2016-06-21 14:24:23,FALSE,,,"en","https://pbs.twimg.com/profile_banners/745261084605550592/1466519251","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/745262281429233664/HNUlduDu_normal.jpg"
"x20464768","Peter Gubbe","EnFuegoInc"," Illinois","I write about healthier eating & improvement of life on the planet. I value all life and look forward to not agreeing with all opinions!","http://t.co/VtWv31oYTo",FALSE,6428,5657,193,331995,45,2009-02-09 20:37:43,FALSE,"http://t.co/VtWv31oYTo","http://about.me/petergubbe","en","https://pbs.twimg.com/profile_banners/20464768/1359163959","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/2567357844/k7r4qwovgduy9aqf53vs_normal.jpeg"
"x75375011","Care Alliance","CareAlliance","Cleveland, Ohio","Care Alliance provides high-quality medical, dental and behavioral health care and supportive services to individuals who need them most.","http://t.co/Lc5HeZDSzs",FALSE,1266,813,78,1000,132,2009-09-18 20:18:43,FALSE,"http://t.co/Lc5HeZDSzs","http://www.carealliance.org","en","https://pbs.twimg.com/profile_banners/75375011/1426273114","http://pbs.twimg.com/profile_background_images/632143782/s9o4e2jkp390ze2g9b81.jpeg","http://pbs.twimg.com/profile_images/576457334819409920/NfFlKYaU_normal.jpeg"
"x114145519","Michael Bethea","crypotofreak","Albuquerque, New Mexico","Bitcoin is exciting me, because it shows cheap transaction can be. #bitcoin #crytofreak",,FALSE,1899,2286,1,371,282,2010-02-14 08:52:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/114145519/1516692935","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/955705455178690560/JoSsvoIi_normal.jpg"
"x700576225","Currencydesigner","C_designer41","Tucson, Arizona","The latest News of #Cryptocurrency #Mining #ICO #Ethereum #Bitcoin #Investments #Blockchain #Ripple #Bitcointalk #Bounty",,FALSE,4573,5032,1,613,584,2012-07-17 07:24:26,FALSE,,,"en","https://pbs.twimg.com/profile_banners/700576225/1515780459","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/954441483418976256/oSKrn-m7_normal.jpg"
"x753474375035318273","Guide Me Supplements","guidemesupplem","Alabama, USA","Muscle & Fitness… Men's Supplements Reviews @FlTNESS @FitnessMagazine
@WomensHealthMag @MensFitness
@MensHealthMag @muscle_fitness
@goodhealth @Bodybuildingcom","https://t.co/1J2FDkIken",FALSE,1748,2695,81,10361,12630,2016-07-14 06:21:04,FALSE,"https://t.co/1J2FDkIken","http://guidemesupplements.com/","en","https://pbs.twimg.com/profile_banners/753474375035318273/1490162126","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/843763337955557376/HBRVUIdP_normal.jpg"
"x82928786","Healthy Body","healthcomdotag","Las Vegas","Achieve and maintain excellent health with exercise, pure water, high quality food, no prescription drugs or vaccinations.","https://t.co/xsBpcCxiYu",FALSE,1582,1287,34,121379,0,2009-10-16 17:27:08,FALSE,"https://t.co/xsBpcCxiYu","http://www.purehealthynails.com","en",,"http://pbs.twimg.com/profile_background_images/45898821/Man_and_Woman_Breakfast_iStock_000010040902XSmall.jpg","http://pbs.twimg.com/profile_images/474745335/Beautiful_Girl_Exercising_-_iStock_000010264382XSmall_normal.jpg"
"x82928786","Healthy Body","healthcomdotag","Las Vegas","Achieve and maintain excellent health with exercise, pure water, high quality food, no prescription drugs or vaccinations.","https://t.co/xsBpcCxiYu",FALSE,1582,1287,34,121379,0,2009-10-16 17:27:08,FALSE,"https://t.co/xsBpcCxiYu","http://www.purehealthynails.com","en",,"http://pbs.twimg.com/profile_background_images/45898821/Man_and_Woman_Breakfast_iStock_000010040902XSmall.jpg","http://pbs.twimg.com/profile_images/474745335/Beautiful_Girl_Exercising_-_iStock_000010264382XSmall_normal.jpg"
"x16243550","fox8news","fox8news","Cleveland","Cleveland's own Fox 8 News. Breaking news, weather alerts & tweets that impact you. Add us on @Snapchat at: fox8cleveland
**Your tweets could be used on air**","http://t.co/r5ammwIrjo",FALSE,226879,1958,1295,125029,1061,2008-09-11 16:58:26,TRUE,"http://t.co/r5ammwIrjo","http://www.fox8.com","en","https://pbs.twimg.com/profile_banners/16243550/1403364638","http://pbs.twimg.com/profile_background_images/459118695634055168/a1WbciQh.jpeg","http://pbs.twimg.com/profile_images/459118536246312960/Ax2hDg_T_normal.jpeg"
"x18509920","Storm Saver","learning_2_save","NC","Still blogging here and there; looking to re-enter the corporate world!  Also about to take the first step towards earning a Bachelors degree!","https://t.co/aXjFBYH8QV",FALSE,1105,1929,11,10119,174,2008-12-31 16:42:12,FALSE,"https://t.co/aXjFBYH8QV","http://www.learning2save.com","en","https://pbs.twimg.com/profile_banners/18509920/1459402355","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/2343381266/to74rcls2hk337j1rimq_normal.jpeg"
"x19320621","VosIzNeias","VINNews","New York","VosIzNeias (VIN News) covers news for the Orthodox Jewish community in NY, and around the world.","http://t.co/NuChRuUouc",FALSE,11564,161,93,71759,2,2009-01-22 02:05:52,TRUE,"http://t.co/NuChRuUouc","http://www.vosizneias.com","en","https://pbs.twimg.com/profile_banners/19320621/1468954623","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/499566413061705728/f4B2S9-x_normal.png"
"x39533358","WPSD Local 6","WPSDLocal6","Paducah, Kentucky","We bring you breaking news and weather down to the minute. Always look to Local 6 for what is happening from your neighborhood to the world.","http://t.co/1KyvO5rKhq",FALSE,58106,254,413,68038,165,2009-05-12 16:19:19,FALSE,"http://t.co/1KyvO5rKhq","http://www.wpsdlocal6.com","en","https://pbs.twimg.com/profile_banners/39533358/1509025648","http://pbs.twimg.com/profile_background_images/317928185/TWitter_Background_copy_2.jpg","http://pbs.twimg.com/profile_images/903335335727427584/xwhYF_Qz_normal.jpg"
"x35138867","Susan Johnson Kaup","AvasGranny","Minnesota","Neal's Yard Remedies Independent Consultant  https://t.co/Q6v7iiVsFc Holistic beauty and wellness through Neal's Yard Remedies organic products.","https://t.co/JW7Ll2nayv",FALSE,386,462,44,1514,608,2009-04-25 03:56:14,FALSE,"https://t.co/JW7Ll2nayv","http://bluebottlepassion.com","en","https://pbs.twimg.com/profile_banners/35138867/1418143002","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/779425503178477568/jM2BRYzZ_normal.jpg"
"x496153921","Kathleen Knudsen","mommage8386","Elkhorn Nebraska","Wife, Mommage, Nana; Writer, Thinker, Educator, Musician; Unquiet Mind.",,FALSE,133,91,5,4816,2507,2012-02-18 17:26:57,FALSE,,,"en","https://pbs.twimg.com/profile_banners/496153921/1428779703","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/586969544629100544/nGvcARcu_normal.jpg"
"x875137357682364416","Dr. Alexea Gaffney","DrAlexea","Stony Brook,  NY","",,FALSE,166,118,0,180,51,2017-06-14 23:46:20,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/916364079639429121/UpK_HFrf_normal.jpg"
"x930024337192624129","THD Health Network","lucysanchen","United States","Citizen, Philanthropist, Anatomy Junkie, Web Wizard, Part-time dictator, full time foodie. I own 25 hoolahoops.","https://t.co/MruAUtX1UY",FALSE,5,8,0,2176,0,2017-11-13 10:47:35,FALSE,"https://t.co/MruAUtX1UY","http://www.taishudo.com/","en","https://pbs.twimg.com/profile_banners/930024337192624129/1510874766",,"http://pbs.twimg.com/profile_images/931302211404972032/CpfX3pA-_normal.jpg"
"x225512388","Medical Web Times","medicalwebtimes","USA","Medical Web Times is a medical news aggregator providing you bite sized medical news updates from trusted sources.
Get your daily dose!","http://t.co/oivaTBkcuT",FALSE,234,0,30,66992,1,2010-12-11 19:11:07,FALSE,"http://t.co/oivaTBkcuT","http://www.medicalwebtimes.com","en","https://pbs.twimg.com/profile_banners/225512388/1476804392","http://pbs.twimg.com/profile_background_images/378800000179464688/eyPsp4tq.png","http://pbs.twimg.com/profile_images/788398486030917632/N5hbVVrv_normal.jpg"
"x253189429","Big Dog Rides","BigDogRide","Bend, Or","Custom auto and landscape design. Both passions of mine","http://t.co/VZpC3nSxps",FALSE,10,5,0,535,0,2011-02-16 18:54:21,FALSE,"http://t.co/VZpC3nSxps","http://www.bigdogrides.com","en",,"http://pbs.twimg.com/profile_background_images/546852522686566401/WE1JdMXq.jpeg","http://pbs.twimg.com/profile_images/546839147520860160/_esBDMYK_normal.jpeg"
"x911187791953965056","Otter Valley Health","BiddwellDavid","us","Amateur zombieaholic. Alcohol trailblazer. Proud beer ninja. Freelance introvert. Unapologetic communicator.","https://t.co/Dybitalrev",FALSE,2,8,0,4206,0,2017-09-22 11:17:53,FALSE,"https://t.co/Dybitalrev","http://www.ottervalleywinery.com/","en","https://pbs.twimg.com/profile_banners/911187791953965056/1506975934",,"http://pbs.twimg.com/profile_images/914949354384846848/ekTLUFBU_normal.jpg"
"x819168808262922241","cbc_diff","cbc_diff","Toronto, Ontario","Tweeting edits to the CBC. Avatar by Leah Vandenberg https://t.co/WtEaTOQERs","https://t.co/JYM11GcWPB",FALSE,289,0,27,214045,0,2017-01-11 13:07:18,FALSE,"https://t.co/JYM11GcWPB","https://github.com/DocNow/diffengine#readme","en",,,"http://pbs.twimg.com/profile_images/821107901691359235/96RkbTLr_normal.jpg"
"x886928321765793793","TP Health Program","MeillanHarold","United States","Pop culture expert. Alcohol maven. Creator. Award-winning tv trailblazer. Beeraholic. Analyst. Unapologetic bacon fanatic. Food junkie.","https://t.co/Eua2WY3dYl",FALSE,3,8,0,5971,0,2017-07-17 12:39:25,FALSE,"https://t.co/Eua2WY3dYl","http://www.teenimpactprogram.com/","en","https://pbs.twimg.com/profile_banners/886928321765793793/1502004138",,"http://pbs.twimg.com/profile_images/894096152810799104/accV9wuj_normal.jpg"
"x114949021","Pat Bishop","patbishop100","Oklahoma City, OK 73132","SEO. Web Designer. Online store manager.  Writer.","https://t.co/lIRXiojDw7",FALSE,13,12,1,5486,0,2010-02-17 03:46:31,FALSE,"https://t.co/lIRXiojDw7","http://thefastestseo.com","en","https://pbs.twimg.com/profile_banners/114949021/1466012529","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/727898982924443650/vh2JCxuy_normal.jpg"
"x10648962","seattlepi","seattlepi","Seattle, Washington, USA","Tweeting news from Seattle and the Pacific Northwest. Read more at http://t.co/GiKyEjpJs1.","http://t.co/es1A01mZVc",FALSE,184132,28121,2660,85768,2304,2007-11-27 06:18:38,TRUE,"http://t.co/es1A01mZVc","http://www.seattlepi.com","en","https://pbs.twimg.com/profile_banners/10648962/1514910383","http://pbs.twimg.com/profile_background_images/59855162/pitwitter2.jpg","http://pbs.twimg.com/profile_images/38000352/20071109-024_normal.jpg"
"x1055383897","Francesco Shiel","francescosz","Bryant","Husband. Father. Brother. Son. Student. Pastor. Child of God. Servant of all.",,FALSE,2326,2209,9,12719,0,2013-01-02 15:27:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1055383897/1380993899","http://pbs.twimg.com/profile_background_images/753417405/5b793d75808d0ded4d14d567e6c65666.jpeg","http://pbs.twimg.com/profile_images/3055248137/cf49066b159aa59509b63c7d185580a4_normal.jpeg"
"x16456004","nbc15_madison","nbc15_madison","Madison, WI","The official account for WMTV NBC15 in Madison, Wis. Newsroom📱#: 608-274-1500 | Email: news@nbc15.com | Instagram @nbc15_madison | Facebook @NBC15Madison","https://t.co/RveLU8ugGT",FALSE,52028,3529,1050,80447,456,2008-09-25 19:19:06,TRUE,"https://t.co/RveLU8ugGT","http://www.nbc15.com/","en","https://pbs.twimg.com/profile_banners/16456004/1514557441","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/847565865805533184/MWfES6xF_normal.jpg"
"x39295454","Chels","ChelseyFinney","Winnipeg, Manitoba","The life and times of a 22 year old, childhood leukemia survivor who is in her fourth year of university for a B.A in Applied Psychology.",,FALSE,311,1008,26,28375,281,2009-05-11 17:27:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/39295454/1478826533","http://pbs.twimg.com/profile_background_images/455394326403489792/fUuzoO3r.jpeg","http://pbs.twimg.com/profile_images/888884660276793346/Dqy6RBL6_normal.jpg"
"x33445061","Lord Swagdrick St. Patrick","officialwilliet","Los Angeles, CA",".retirW .rotceriD .recudorP .evitaerC",,FALSE,177,715,1,468,471,2009-04-20 06:18:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/33445061/1517768625","http://pbs.twimg.com/profile_background_images/217979174/1274338130722.jpg","http://pbs.twimg.com/profile_images/960217319136874496/QYrEzZJA_normal.jpg"
"x2908891921","hanana","hannii_bananiii","","do you need to eat meat because you're a Capricorn or because you've got an A+ butt WHICH IS IT",,FALSE,190,113,2,10637,14541,2014-11-24 08:32:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2908891921/1473390433","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968299979117821952/TNb-Dt0Y_normal.jpg"
