"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x24769041","Michael J. Duarte","michaeljduarte","City of Angels","Current Writer and Reporter for NBC LA covering @Dodgers @RamsNFL @LAClippers @LAGalaxy @LAKings @USC_Athletics. Born & raised in LA. Passion & Art!","https://t.co/e1Z8X1x1ey",FALSE,11540,908,100,29019,16526,2009-03-16 21:02:55,TRUE,"https://t.co/e1Z8X1x1ey","http://www.nbclosangeles.com/results/?keywords=%22Michael+Duarte%22&byline=y&sort=date","en","https://pbs.twimg.com/profile_banners/24769041/1499832366","http://pbs.twimg.com/profile_background_images/6041247/Library_-_1657.jpg","http://pbs.twimg.com/profile_images/884986244069027840/MKAUcQNH_normal.jpg"
"x933212359","SoCal Sports 4 You","SoCalSports4You","Los Angeles","Covering sports across Southern California","http://t.co/OLrYEMOqIx",FALSE,3029,830,111,36814,4301,2012-11-07 23:38:19,FALSE,"http://t.co/OLrYEMOqIx","http://www.nbclosangeles.com/news/sports/SoCal-Sports-4-You-304259271.html","en","https://pbs.twimg.com/profile_banners/933212359/1437529136","http://pbs.twimg.com/profile_background_images/618282645504442368/_O6-_T2L.jpg","http://pbs.twimg.com/profile_images/598567872831455232/1H1Ar7d5_normal.png"
"x930523427860971520","Peter Jacob Allen Scott","kurdistanbound","Salt Lake City, UT","Anarchism, buddhism, green party, ultra left.",,FALSE,39,227,1,451,0,2017-11-14 19:50:48,FALSE,,,"en","https://pbs.twimg.com/profile_banners/930523427860971520/1519936162",,"http://pbs.twimg.com/profile_images/969308294207557632/fXzrv8gG_normal.jpg"
"x1296178248","Denise Cunniff","DeniseCunniff1","Texas, USA","Freedom loving TX grandma/artist. Despise identity politics. Liberty & Justice for all. 
Follow elsewhere:
https://t.co/ib3rgz34K3
https://t.co/LlmqE96XxV","http://t.co/ZWAKi2FoDU",FALSE,1694,2469,3,36527,34439,2013-03-24 18:27:53,FALSE,"http://t.co/ZWAKi2FoDU","http://artfromdenise.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/422464517818167296/yjp3fF3Q_normal.jpeg"
"x35768240","DJ Big 6","DJBig6","South Carolina, USA","DJ (Wedding/Events/RadioMixshows) Need CD Dups/Free Shipping/SpinrillaUpload/Promo w/order @WhipYoWorkDJs @EMPIR3_DJS @nervedjs #ff #teamfollowback","https://t.co/ney0sq2cRm",FALSE,7108,5709,74,30781,1541,2009-04-27 15:23:59,FALSE,"https://t.co/ney0sq2cRm","http://www.djbig6.com","en","https://pbs.twimg.com/profile_banners/35768240/1461022800","http://pbs.twimg.com/profile_background_images/528588356653834240/jdrtwtiD.jpeg","http://pbs.twimg.com/profile_images/822519549727834112/vzR1-u9l_normal.jpg"
"x3971636128","Al Gouhti","AlGouhti","United States","ex frogman, retired cardiologist, Columbia U. , Emory MD. lifetime NRA sailor",,FALSE,3493,4000,6,22627,4546,2015-10-16 11:11:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3971636128/1496243300","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/866690875690299392/8IGc2sxq_normal.jpg"
"x14207863","Smithsonian's NMNH","NMNH","Washington D.C.","The @Smithsonian’s National Museum of Natural History. Understanding the natural world and our place in it. Legal: https://t.co/dJOZaQ7IFu","https://t.co/7FEAejy9FQ",FALSE,218609,2188,2720,18770,7185,2008-03-24 14:58:07,TRUE,"https://t.co/7FEAejy9FQ","http://www.mnh.si.edu/","en","https://pbs.twimg.com/profile_banners/14207863/1508944528","http://pbs.twimg.com/profile_background_images/585161913614512129/glurJ3s1.jpg","http://pbs.twimg.com/profile_images/755053932838346752/0n5Jca-M_normal.jpg"
"x2337759239","Lynna Cummings","Lynna2017","Silver City, NM","Just be you and don't apologize.",,FALSE,108,504,5,6632,123,2014-02-11 13:57:08,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2337759239/1502238522","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/895078850199040004/1WcBLSIx_normal.jpg"
"x18929394","Karen","frespirit01","midwest","Entrepreneur-family business.. Strong believer in God. Believe in  small govt. Illegal immigration is breakin the law!! Protect R FREEDOM #UNITEDWESTAND",,FALSE,4575,2374,240,232794,163438,2009-01-13 04:50:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/18929394/1463081633","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/969377694013063168/QcbZNi8I_normal.jpg"
"x47356175","DHSS","Delaware_DHSS","Delaware","To improve the quality of life for Delaware's citizens by promoting health and well-being, fostering self-sufficiency, and protecting vulnerable populations.","http://t.co/QAR4F0Hev4",FALSE,6717,1347,222,18993,7124,2009-06-15 15:09:03,FALSE,"http://t.co/QAR4F0Hev4","http://dhss.delaware.gov","en","https://pbs.twimg.com/profile_banners/47356175/1518019933","http://pbs.twimg.com/profile_background_images/582147843/x2c64fd4c136a63628b1179b48fee918.jpeg","http://pbs.twimg.com/profile_images/462318721994727425/_UMdGVQw_normal.jpeg"
"x2354019984","Paul Sampson","yogithebear1962","90044","",,FALSE,9,70,0,10675,2,2014-02-21 01:24:05,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x936809009562243073","The Uber Sensei","TheUberSensei1","Jacksonville, FL","Discussion, education, and advocacy for rideshare drivers...","https://t.co/SpdPu1p1LS",FALSE,14,12,0,125,2,2017-12-02 04:07:27,FALSE,"https://t.co/SpdPu1p1LS","http://ubersensei.com","en","https://pbs.twimg.com/profile_banners/936809009562243073/1512188326",,"http://pbs.twimg.com/profile_images/936811861944569858/aKt8Y4w6_normal.jpg"
"x15965292","MPR News","MPRnews","Minnesota","Breaking News, and award-winning coverage from Minnesota Public Radio News. Tweets by @publicmic @n_yang @sarasporter @codyleenelson","https://t.co/9fCde0YkJK",FALSE,240440,839,2933,78089,790,2008-08-24 03:29:23,TRUE,"https://t.co/9fCde0YkJK","http://mprnews.org/","en","https://pbs.twimg.com/profile_banners/15965292/1485192915","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/705087700269817857/yv1jLeHt_normal.jpg"
"x155668103","Apex Coture Magazine","ApexCotureMag","Orlando & Jacksonville, FL","Apex Coture Magazine an Urban Variety Publication. @FleetDJs Photography. For Features/Specials contact ApexCotureMag@gmail.com 813-858-8817","https://t.co/AUlft3dnaL",FALSE,5471,3008,212,152954,8681,2010-06-14 19:39:15,FALSE,"https://t.co/AUlft3dnaL","http://www.ApexCotureMag.com","en","https://pbs.twimg.com/profile_banners/155668103/1498156224","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/955209228431626241/OYL9lWbr_normal.jpg"
"x2436455767","WDA - Wildlife Disease Assocation","WildlifeDisease","Lawrence, Kansas","WDA | Gather, share & apply knowledge of health & diseases of wild animals in relation to their biology, conservation, & ecology. Follows/tweets≠endorsement","http://t.co/fTAjUD5RC8",FALSE,1213,340,41,4419,456,2014-04-10 03:48:51,FALSE,"http://t.co/fTAjUD5RC8","http://wildlifedisease.org","en","https://pbs.twimg.com/profile_banners/2436455767/1505450152","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/463444310692597760/RorvGDbk_normal.jpeg"
"x886279337724452865","Stormy","IamstormyCrow","Earth","RTs are FYIs, not endorsements. My opinions are mine. Discernment all ways always. #UNIVERSALCLEANUP",,FALSE,195,365,2,7690,9414,2017-07-15 17:40:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/886279337724452865/1515625153","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/886281735096352768/7cuCgx8P_normal.jpg"
"x784769190","Grant Weinhaus","GWeinhaus","Festus, MO","Christian, Husband, Dad, Grandpa, Friend, Junkyard Dog. Rock and Roller, Lover and Founder of Metal That Matters. Trump Supporter and Hater of Politics.","https://t.co/zag7uUr3dc",FALSE,1989,2291,32,24797,16653,2012-08-27 14:23:12,FALSE,"https://t.co/zag7uUr3dc","http://reverbnation.com/grantweinhaus","en","https://pbs.twimg.com/profile_banners/784769190/1509822130","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/926887299710967811/1xZ3F9qx_normal.jpg"
"x713487484525670400","Zesty Cali News","zesty_cali","Sacramento, CA","We’re constantly tweeting links to the freshest #California news—follow us to stay on top of everything #CA.","https://t.co/wxinr5ui5N",FALSE,2128,1489,114,19043,17529,2016-03-25 22:07:27,FALSE,"https://t.co/wxinr5ui5N","http://zestynews.com","en","https://pbs.twimg.com/profile_banners/713487484525670400/1458944080",,"http://pbs.twimg.com/profile_images/713489194547421185/l1c6K_B7_normal.jpg"
"x163254875","MrzSunkissed","MrzSunkissed","home","On a path of enlightenment to make this journey complete Learning how to live and manifest the God in me",,FALSE,137,120,6,10095,257,2010-07-05 23:27:23,FALSE,,,"en","https://pbs.twimg.com/profile_banners/163254875/1407952903","http://pbs.twimg.com/profile_background_images/120214699/Fri_Oct_02_19-06-27.GIF","http://pbs.twimg.com/profile_images/820964867666493441/BRwtOYs__normal.jpg"
"x155668103","Apex Coture Magazine","ApexCotureMag","Orlando & Jacksonville, FL","Apex Coture Magazine an Urban Variety Publication. @FleetDJs Photography. For Features/Specials contact ApexCotureMag@gmail.com 813-858-8817","https://t.co/AUlft3dnaL",FALSE,5471,3008,212,152954,8681,2010-06-14 19:39:15,FALSE,"https://t.co/AUlft3dnaL","http://www.ApexCotureMag.com","en","https://pbs.twimg.com/profile_banners/155668103/1498156224","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/955209228431626241/OYL9lWbr_normal.jpg"
"x2861673464","E-TC Panthers","etcpanthers","Ewen, Mi","E-TC Sport, scores, updates. Class D Sports, 8 Man Football, Girls Volleyball, Boys and Girls Basketball, and Track.","https://t.co/zJWQ8udRdQ",FALSE,186,126,1,666,319,2014-10-18 02:08:28,FALSE,"https://t.co/zJWQ8udRdQ","http://www.etc.k12.mi.us","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/523295298765205504/NXURSldX_normal.jpeg"
"x15843059","HealthRanger","HealthRanger","Tucson, AZ","Consumer health advocate and editor of https://t.co/Esaj5fU58j. Get a free eBook (25 Facts About Food) at https://t.co/IkZzndSaNt","http://t.co/Esaj5gcemr",FALSE,124784,43,3602,43909,10,2008-08-13 22:02:23,FALSE,"http://t.co/Esaj5gcemr","http://www.NaturalNews.com","en","https://pbs.twimg.com/profile_banners/15843059/1500409736","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/466669627947237377/qu4FUDr6_normal.jpeg"
"x2871062145","RealNaturalNews","RealNaturalNews","Austin TX","","http://t.co/Esaj5gKSwv",FALSE,3202,2,667,33225,0,2014-11-10 20:01:42,FALSE,"http://t.co/Esaj5gKSwv","http://www.NaturalNews.com","en","https://pbs.twimg.com/profile_banners/2871062145/1500410148","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536928690689433600/LiXmm5UJ_normal.jpeg"
"x829181435730866178","Sarah","shehulkjd","Virginia, USA","Past Dem candidate. J.D. Millennial. Healthcare policy wonk also tweeting about politics, law, & civil rights. 2 kids, 2 dogs, 2 cats, & a husband. #RebelScum",,FALSE,3619,450,49,50054,76200,2017-02-08 04:13:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/829181435730866178/1505253539","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/862289418497011712/kBtvedXR_normal.jpg"
"x27753575","Nora Shanay","LadyNay1920","Byram, MS","#Blessed #LoveGod #Christian #ZPhIB #Spring05 #Poet, #JSUALUMNA #Accounting #MBA  #SportsFanatic #JSUTigers #Lakers #Vikings #iRockiWriteiLoveiDance #iAmMe",,FALSE,806,1015,14,13383,23963,2009-03-30 22:59:08,FALSE,,,"en","https://pbs.twimg.com/profile_banners/27753575/1482157919","http://pbs.twimg.com/profile_background_images/7092696/seattle-sunset.jpg","http://pbs.twimg.com/profile_images/959790969188122624/TwoZNT4E_normal.jpg"
"x958821667815460864","Seth Lucas","SethEmmettLucas","Connecticut, USA","Merchant Mariner, Engineer, Father",,FALSE,9,44,0,67,30,2018-01-31 21:57:54,FALSE,,,"en","https://pbs.twimg.com/profile_banners/958821667815460864/1517436323",,"http://pbs.twimg.com/profile_images/958823949730639872/0eaGP7nP_normal.jpg"
"x2268316411","Pat Cummings Books","PatCummingsBook","NY","","https://t.co/scNWjWM7s5",FALSE,714,420,42,4911,2589,2013-12-30 04:26:38,FALSE,"https://t.co/scNWjWM7s5","https://www.facebook.com/PatCummingsBooks","en","https://pbs.twimg.com/profile_banners/2268316411/1388637402","http://pbs.twimg.com/profile_background_images/378800000160859834/jkd6Oq2v.jpeg","http://pbs.twimg.com/profile_images/835866216917045248/1Uluu1FH_normal.jpg"
"x112902058","InvestmentWatch","InvestWatchBlog","USA","Spreading the truth. Empowering the people. 
Facebook Page: https://t.co/h6aQUOPMM7","http://t.co/ifVqaDurrD",FALSE,4501,529,225,270933,817,2010-02-10 02:24:58,FALSE,"http://t.co/ifVqaDurrD","http://investmentwatchblog.com","en",,"http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/603357884009680896/VguTpI5V_normal.png"
"x3173612108","tee.","teehailey","Nashville, TN","LongLiveRod| sc: teeflvcko",,FALSE,1253,1196,8,11891,30116,2015-04-25 23:06:05,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3173612108/1503498094","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/919639712402432000/EO_d_XJP_normal.jpg"
"x761302956805279745","CentralFloridaFocus","CFFocus_","Orlando, FL","The Central Florida Focus is a media outlet dedicated to reliable and objective coverage of the UCF community. Follow @CFF__Sports. You're our focus.","https://t.co/8EmoratxTv",FALSE,407,167,14,618,161,2016-08-04 20:49:04,FALSE,"https://t.co/8EmoratxTv","http://centralfloridafocus.com","en","https://pbs.twimg.com/profile_banners/761302956805279745/1470345803",,"http://pbs.twimg.com/profile_images/795041503051710466/TKBNorH-_normal.jpg"
"x635350742","Debbie Allen","LGatHP","West Virginia, USA","I am putting my designs on items at Zazzle in my store at https://t.co/cFvHaRYSYK .  They are a print on demand company,","https://t.co/IgrWATblsP",FALSE,498,712,83,31863,865,2012-07-14 12:36:45,FALSE,"https://t.co/IgrWATblsP","https://www.facebook.com/debra.allen.944","en","https://pbs.twimg.com/profile_banners/635350742/1493045706","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/856522386874798082/wGB5c-ah_normal.jpg"
"x1067584572","E Burden","BurdenEl","Houston, TX","I write words. Except when I write pictures, and I'm working on raising a family while doing both of those other things.","https://t.co/Jyiydxv7t9",FALSE,595,908,8,1914,2738,2013-01-07 06:26:42,FALSE,"https://t.co/Jyiydxv7t9","http://writeathomemothering.blogspot.com/","en","https://pbs.twimg.com/profile_banners/1067584572/1514879211","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/948097037387436033/P5Y1RDhZ_normal.jpg"
"x16429852","CJOnline","CJOnline","Topeka, KS","The Topeka Capital-Journal is the oldest & largest media outlet in NE Kansas. News tip? DM us on Twitter, call at 7852951240 or email at webmaster@cjonline.com","http://t.co/g75dldPoDh",FALSE,26883,481,461,123979,127,2008-09-24 03:14:14,FALSE,"http://t.co/g75dldPoDh","http://www.cjonline.com","en","https://pbs.twimg.com/profile_banners/16429852/1490830392","http://pbs.twimg.com/profile_background_images/5394756/cj_twitter.jpg","http://pbs.twimg.com/profile_images/943656914579271680/1pcwdqx__normal.jpg"
"x18164667","@ADLC","1MYADLC","Montgomery County, PA","Autism advocate, founder of the Activities for Daily Living Center. Working hard to bring meaningful, purpose driven programs to my community.","https://t.co/aTRV486rrk",FALSE,1147,1870,59,1273,615,2008-12-16 15:51:27,FALSE,"https://t.co/aTRV486rrk","http://www.myadlc.org","en","https://pbs.twimg.com/profile_banners/18164667/1359644499","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/67613601/2-hands_copy_normal.jpg"
"x155668103","Apex Coture Magazine","ApexCotureMag","Orlando & Jacksonville, FL","Apex Coture Magazine an Urban Variety Publication. @FleetDJs Photography. For Features/Specials contact ApexCotureMag@gmail.com 813-858-8817","https://t.co/AUlft3dnaL",FALSE,5471,3008,212,152954,8681,2010-06-14 19:39:15,FALSE,"https://t.co/AUlft3dnaL","http://www.ApexCotureMag.com","en","https://pbs.twimg.com/profile_banners/155668103/1498156224","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/955209228431626241/OYL9lWbr_normal.jpg"
"x3039693733","Paul Colby","PaulColby2","California, USA","Born in the black mining hills of Massachusetts and raised by wolves. Leaned to play guitar off the television in 68. #Atheist #Resist",,FALSE,826,2366,2,2236,1039,2015-02-24 13:41:57,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3039693733/1516801416","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/868203452949594112/zJAuWKyT_normal.jpg"
"x967798938253307904","All Natural Remedies","Remedy4Health","Florida, USA","Are you looking for alternative methods to maintain and improve your health?  Yes?  We all should be!  Check out our website for great content on natural alt.","https://t.co/6joesdjtwn",FALSE,12,25,0,30,0,2018-02-25 16:30:22,FALSE,"https://t.co/6joesdjtwn","http://allnaturalremediesforhealth.com","en","https://pbs.twimg.com/profile_banners/967798938253307904/1519576915",,"http://pbs.twimg.com/profile_images/967800357249343490/BCOE5-ZZ_normal.jpg"
"x4383539753","Helen Ann","HelenAnn16","Virginia, USA","to be more of what I am and better at who I will be",,FALSE,165,239,2,25041,2503,2015-12-05 13:48:46,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4383539753/1497289236","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/676828297460772864/vd20A5h0_normal.jpg"
"x119445613","LAG Tweets","LAGTweetsMe","Texas","American Patriot who believes people should take personal responsibility. Lists = #Instablock Followed by @seanhannity & @scaramucci #Trump2020 🇺🇸 #MAGA 🇺🇸",,FALSE,7836,8224,6,53914,34466,2010-03-03 17:38:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/119445613/1488918650","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/956774556223590401/zGhf9v_h_normal.jpg"
"x25605222","Ray Lawson","Lawsonbulk","Kenosha, Wi","Owner Operator Trucker since 1974, Lifetime OOIDA member. Still amazed at how much my dogs add to my life. Spelling Challenged Progressive who can think.",,FALSE,12108,8424,430,518630,1,2009-03-21 00:09:55,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1165717176/e2fd589b-9cda-4f29-a669-e97f5283d76d_normal.jpg"
"x817838282218278915","Rev. Tweety Bird phd","WqZGuQQOywt1DfF","Georgia, USA","Freelance, Non politically correct, Old school Internet Reporter, Human Rights Activist/Advocate  and part time Comedian : Rooster Crow",,FALSE,111,225,4,19716,3494,2017-01-07 21:00:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/817838282218278915/1519931938",,"http://pbs.twimg.com/profile_images/936907801825132544/r7t_zy8j_normal.jpg"
"x141938077","TroubledDays","TroubledDays","USA","The current American political and geopolitical issues and World events, studies, research, Sociology, Science, Psychology, religion and their nexus.","https://t.co/xUl3WM9otT",FALSE,9012,8038,264,359689,34147,2010-05-09 13:17:55,FALSE,"https://t.co/xUl3WM9otT","https://twitter.com/AkBondservant","en","https://pbs.twimg.com/profile_banners/141938077/1353264206","http://pbs.twimg.com/profile_background_images/104975349/220px-The_Scream.jpg","http://pbs.twimg.com/profile_images/929493124/220px-The_Scream_normal.jpg"
"x155668103","Apex Coture Magazine","ApexCotureMag","Orlando & Jacksonville, FL","Apex Coture Magazine an Urban Variety Publication. @FleetDJs Photography. For Features/Specials contact ApexCotureMag@gmail.com 813-858-8817","https://t.co/AUlft3dnaL",FALSE,5471,3008,212,152954,8681,2010-06-14 19:39:15,FALSE,"https://t.co/AUlft3dnaL","http://www.ApexCotureMag.com","en","https://pbs.twimg.com/profile_banners/155668103/1498156224","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/955209228431626241/OYL9lWbr_normal.jpg"
"x17379685","NBC Los Angeles","NBCLA","Southern California","Welcome to @NBCLA, the place for news, weather and everything SoCal! #NBC4You","https://t.co/8tJSvbRn0Y",FALSE,466794,797,4296,232143,4534,2008-11-14 03:39:17,TRUE,"https://t.co/8tJSvbRn0Y","http://www.nbcla.com","en","https://pbs.twimg.com/profile_banners/17379685/1513624288","http://pbs.twimg.com/profile_background_images/802092838/669cdee0d6f55c1f76652870169365bf.jpeg","http://pbs.twimg.com/profile_images/770670152748666881/R5DG9j_1_normal.jpg"
"x748959852","LosAngelesSRH","LosAngelesSRH","Los Angeles","Los Angeles SportsRoadhouse®, Los Angeles Sports Breaking news, Links, & Licensed Merchandise","http://t.co/aNdeUj4gLr",FALSE,1153,114,206,892056,15,2012-08-10 08:48:56,FALSE,"http://t.co/aNdeUj4gLr","http://SportsRoadhouse.com/LosAngeles","en","https://pbs.twimg.com/profile_banners/748959852/1465980420","http://pbs.twimg.com/profile_background_images/459199041755045888/KoYluaVK.jpeg","http://pbs.twimg.com/profile_images/886531756396032000/j65xlQUe_normal.jpg"
"x762707442753036289","Zesty Health & Fit","zesty_healthfit","Miami Beach, FL","Follow Zesty #Health and #Fitness for the freshest thinking on #exercise, #nutrition, #diet, and #workout #motivation.","https://t.co/ebb2XbYUcg",FALSE,1018,618,71,26758,30682,2016-08-08 17:49:59,FALSE,"https://t.co/ebb2XbYUcg","http://zestynews.com/topic/health_and_fitness","en","https://pbs.twimg.com/profile_banners/762707442753036289/1470679248",,"http://pbs.twimg.com/profile_images/762710022241542145/WSyzVxYd_normal.jpg"
"x834539314503618560","End Times Synapse","EndTimesSynapse","United States","Your news for the end of times aggregated from various sources.","https://t.co/dbNFYMTdcE",FALSE,271,17,12,78562,2,2017-02-22 23:04:12,FALSE,"https://t.co/dbNFYMTdcE","http://end.distressedvolatility.com","en","https://pbs.twimg.com/profile_banners/834539314503618560/1487956123",,"http://pbs.twimg.com/profile_images/835018552000172032/K0DwUlwu_normal.jpg"
