"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x351096262","Fantasia","Sammiegirlllll","Cleveland, OH","❤️ 💃🏽 23 IG : Sammiegirlllll",,FALSE,577,603,3,31958,11361,2011-08-08 19:48:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/351096262/1516894739","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/923557821106573314/aQFp0VNa_normal.jpg"
"x741056743","BackwoodsBeauty💋✨","MojooLoccxsz","Fresno, CA ","AkioniRay'20916💍💘💋 |SC; MojooLoccxsz 👻 #OriginalMojoo™🤘🏽💯 #LKNGang 🦅",,FALSE,943,1146,3,11699,6074,2012-08-06 17:24:31,FALSE,,,"en","https://pbs.twimg.com/profile_banners/741056743/1463816358","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/965332760893124608/cSMAc7_V_normal.jpg"
"x32124659","Trish","trish_echelon","Belgium","*Echelon & Galaxy Defender* Finally found myself. Fighting for a chance. I know now, this is who I really am! YES I'm weird :p ₪ ø lll ·o.","https://t.co/LUYwpHpVmb",FALSE,201,370,9,58222,449,2009-04-16 19:37:54,FALSE,"https://t.co/LUYwpHpVmb","https://adreamerstrail.wordpress.com/","en","https://pbs.twimg.com/profile_banners/32124659/1361189074","http://pbs.twimg.com/profile_background_images/794081427/24f381102f043ef808df21ad59c60b31.jpeg","http://pbs.twimg.com/profile_images/641682351307812864/B643FqQp_normal.jpg"
"x353380760","Mistress Kitty","THEDOMMEQUEEN","Indiana, USA","A 19 year old Latina findomme located in Indiana. Love to own and wallet rape, humiliate, degrade, and blackmail. 
Send money to https://t.co/cwBVyhTrT7",,FALSE,286,729,0,273,2087,2011-08-12 00:11:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/353380760/1506539785","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/936087181403279362/MFTumpGW_normal.jpg"
"x737448440","Jessica Ziegenfuss","JessZiegenfuss","Greater Los Angeles","Visual Studies, Ph.D. Candidate @ UCI, M.A. in Women’s, Gender and Sexuality Studies, Critical Theory Archives GSR @ UCI Libraries, and Curator.","https://t.co/owCtcWcHaT",FALSE,44,168,2,1524,49,2012-08-04 21:30:55,FALSE,"https://t.co/owCtcWcHaT","http://www.adesertguidebook.com","en","https://pbs.twimg.com/profile_banners/737448440/1518802939","http://pbs.twimg.com/profile_background_images/736585288/140129f348ae9b31c6d94aa55693fb38.jpeg","http://pbs.twimg.com/profile_images/967012320877494272/MLhCV_ul_normal.jpg"
"x966476849713881088","Dr. Barbara Wasson, DAc","barbara_wasson","Hudson, WI","I am a doctor of acupuncture in the beautiful river valley, Hudson, WI on the St. Croix river.  Keep in touch for tips and tricks to live a life of wellness!","https://t.co/bqUqbSIKki",FALSE,2,87,0,8,0,2018-02-22 00:56:52,FALSE,"https://t.co/bqUqbSIKki","http://www.riverpointacu.com","en","https://pbs.twimg.com/profile_banners/966476849713881088/1519261658","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966479413209690112/gAN95JQk_normal.jpg"
"x2198022222","Blackhawk Acupuncture","BlackhawkAcu","Pueblo, CO","","http://t.co/Fa1J38iRe2",FALSE,48,262,0,105,0,2013-11-16 16:31:42,FALSE,"http://t.co/Fa1J38iRe2","http://www.BlackhawkAcupuncture.com","en","https://pbs.twimg.com/profile_banners/2198022222/1512961861","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/940055829050417155/7TaeafN9_normal.jpg"
"x34380655","Christina Prieto","ChristinaPrieto","Maitland, FL","An Orlando acupuncturist & yoga instructor, helping patients leverage acupuncture treatments with the benefits of yoga: http://t.co/JOyYpE2HiG","http://t.co/MuQMRaRFpJ",FALSE,6085,5576,77,3891,25,2009-04-22 20:06:48,FALSE,"http://t.co/MuQMRaRFpJ","http://HarmonyWellnessCenter.com","en","https://pbs.twimg.com/profile_banners/34380655/1433978363","http://pbs.twimg.com/profile_background_images/451063890776834048/PZ0-YGeS.png","http://pbs.twimg.com/profile_images/758769745353060352/Lhc7Mxdp_normal.jpg"
"x1128673398","Tommy Want Wingy","MajorCraigA","United States","Recovering Masshole living in upstate NY. Proud husband & father of 2 beautiful girls. #Resist  #FBR #TWD #TWDFamily",,FALSE,4108,4260,68,32880,23475,2013-01-28 17:19:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1128673398/1423582606","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/784373096174219264/IhdHZVjW_normal.jpg"
"x190219153","Danielle DeVivo","Danielle_DeVivo","Saratoga Springs, NY 12866","Danielle DeVivio is an acupuncturist in Saratoga Springs, NY and the founder of Phoenix Rising Acupuncture & Herbal Clinic.","http://t.co/nNRa3DYW43",FALSE,7281,5435,65,2021,0,2010-09-13 11:44:45,FALSE,"http://t.co/nNRa3DYW43","http://www.saratogaspringsacupuncture.com","en","https://pbs.twimg.com/profile_banners/190219153/1392928962","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/1122905076/saratoga-springs-acupuncture_normal.jpg"
"x127577824","Guoen Wang OMDL.Ac.","DrWangG","Austin, TX","Dr. Wang is an acupuncturist & herbalist, and the founder of Acupuncture Plus in Austin TX. For years he's been helping people restore their health naturally.","https://t.co/iUBPVsu7JU",FALSE,4124,3779,30,880,9,2010-03-29 17:12:35,FALSE,"https://t.co/iUBPVsu7JU","http://www.acupuncturistaustin.com","en","https://pbs.twimg.com/profile_banners/127577824/1469480879","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/756817232726888448/9igUUqCN_normal.jpg"
"x1205956532","Jamie Catlett","Jamie_Catlett","Jacksonville, FL","I'm an acupuncturist in Jacksonville, FL specializing in alternative pain management and helping women get pregnant with acupuncture fertility treatments.","http://t.co/3miOICpa8l",FALSE,352,376,12,2635,0,2013-02-21 20:38:06,FALSE,"http://t.co/3miOICpa8l","http://www.jacksonvilleacupunctureclinic.com/","en","https://pbs.twimg.com/profile_banners/1205956532/1361533545","http://pbs.twimg.com/profile_background_images/800682068/4f40460a702bde7bd01d5d19b26dc84e.jpeg","http://pbs.twimg.com/profile_images/3288635528/7d7962a271a990c55213121ceff11b53_normal.jpeg"
"x122979764","Galina Semyonova","SemyonovaGalina","New York, NY","I'm a New York licensed acupuncturist & massage therapist with experience in the fields of S.C.E.N.A.R. & Amma Therapy, Shiatsu & Chinese herbal treatments.","http://t.co/knIsi3OHek",FALSE,3115,3187,12,2766,0,2010-03-14 15:18:32,FALSE,"http://t.co/knIsi3OHek","http://www.vitalgate.com/","en","https://pbs.twimg.com/profile_banners/122979764/1355415115","http://pbs.twimg.com/profile_background_images/756966536/23b71b8856eb0a8d9f236b6a993a8fc7.jpeg","http://pbs.twimg.com/profile_images/2937436744/d2f1d42190624938a8c80a121e8a2143_normal.jpeg"
"x1392753470","Bertram","TheWellnssSrc","San Diego, CA","Owner and Acupuncturist in San Diego, CA at The Wellness Source Providing Acupuncture and Wellness Programs to have you feel your best!","http://t.co/GKIJ72lv5H",FALSE,98,175,2,2563,1,2013-04-30 18:34:08,FALSE,"http://t.co/GKIJ72lv5H","http://www.AcupunctureAndYou.com","en","https://pbs.twimg.com/profile_banners/1392753470/1367355813","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3596518728/ea936210abe063ba742c2fa254e7f5bb_normal.jpeg"
"x123828923","Breast Thermography","breastthermonyc","New York, NY","Breast Thermography NYC is an alternative medicine clinic in New York City providing radiation free breast cancer screening.","http://t.co/iNMYvLilNz",FALSE,6842,6132,30,2144,0,2010-03-17 10:09:49,FALSE,"http://t.co/iNMYvLilNz","http://www.breastthermographynyc.com/","en","https://pbs.twimg.com/profile_banners/123828923/1389465570","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/422071563727298560/MeFxCQ3q_normal.jpeg"
"x867464809","Balance Within","balancewithinu","Encino, Los Angeles","Integrative #Wellness Center offering #acupuncture, #massage therapy & #chiropractic treatments.","http://t.co/apaDgFo5VV",FALSE,3400,2507,63,2499,205,2012-10-08 05:20:57,FALSE,"http://t.co/apaDgFo5VV","http://www.balancewithinyou.com","en","https://pbs.twimg.com/profile_banners/867464809/1513103278","http://pbs.twimg.com/profile_background_images/543745570095910913/wwYvIBJO.jpeg","http://pbs.twimg.com/profile_images/668585391448985601/wpVRfXs-_normal.jpg"
"x938133047051988993","Complementary Healthcare","complementaryhc","King of Prussia, PA","Complementary Healthcare is an acupuncture clinic in King of Prussia, PA., founded by Dr. Marco DiBonaventura.","https://t.co/iJlFHHwDFR",FALSE,14,211,0,94,0,2017-12-05 19:48:42,FALSE,"https://t.co/iJlFHHwDFR","https://www.kingofprussiahealth.com/","en","https://pbs.twimg.com/profile_banners/938133047051988993/1512505876","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/938142036846358528/lQCmxqmH_normal.jpg"
"x967157818183778306","🤟🏼Kyd Fan Account✨","surfinkyd","Earth ","💫 Official @Kydtheband Fan Account 💫 || 🤟🏼 Met Kyd 4•14•17 🤟🏼 || 📸 Insta Account: surfinkyd 📸 || 🌊🏄‍♀️ Ran by @kpopmarshmallow & @KhsPortugal 🌊🏄‍♂️","https://t.co/yJYZUPrpXk",FALSE,11,24,0,39,93,2018-02-23 22:02:47,FALSE,"https://t.co/yJYZUPrpXk","https://www.instagram.com/surfinkyd","en","https://pbs.twimg.com/profile_banners/967157818183778306/1519426000",,"http://pbs.twimg.com/profile_images/967172423568297984/LtZSVZqs_normal.jpg"
"x753313382992797696","Steve Goldfarb","goldfarbchiro","West Orange, NJ","Steve Goldfarb is a board certified chiropractor and licensed acupuncturist in West Orange, NJ.
https://t.co/R00cXfAkHr","https://t.co/W2FQy2ZjU9",FALSE,3683,3278,29,773,0,2016-07-13 19:41:21,FALSE,"https://t.co/W2FQy2ZjU9","http://www.chiropractorwestorange.com/","en","https://pbs.twimg.com/profile_banners/753313382992797696/1468439293",,"http://pbs.twimg.com/profile_images/753314141197086721/hpj7JZZy_normal.jpg"
"x32472142","Ling's Acupuncture","lingsacu","Orlando, FL","","http://t.co/XI8dsi1TCF",FALSE,2499,1901,23,711,0,2009-04-17 16:40:19,FALSE,"http://t.co/XI8dsi1TCF","http://www.lingsacupuncture.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/142710395/acupuncture_c2_normal.gif"
"x2993666330","Eastern Healing","overlandparkacu","Overland Park, KS","Eastern Healing Solutions is an acupuncture clinic in Overland Park, KS founded by Cynthia Chamberlain, a practitioner of Chinese medicine since 1996.","http://t.co/hGrmobxGee",FALSE,5097,4169,37,1457,0,2015-01-23 17:46:46,FALSE,"http://t.co/hGrmobxGee","http://www.overlandparkacupuncturist.com","en","https://pbs.twimg.com/profile_banners/2993666330/1424899714","http://pbs.twimg.com/profile_background_images/570702841858121728/QdNuMo5u.jpeg","http://pbs.twimg.com/profile_images/954065120874975232/M-Bjy-2n_normal.jpg"
"x36928433","Thrive Wellness Ctr.","thrivewellnes","Fort Lauderdale FL","An acupuncture clinic in Fort Lauderdale, FL dedicated to holistic medicine and nutritional detoxing with a focus on live, enzyme rich foods.","https://t.co/PwAcAA07M9",FALSE,3075,2716,32,778,0,2009-05-01 11:58:54,FALSE,"https://t.co/PwAcAA07M9","http://thrivewellnesscenter.com/","en","https://pbs.twimg.com/profile_banners/36928433/1397056798","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/808416501287960576/1-PyoJ2H_normal.jpg"
"x254328869","Catherine Slezinger","TheOrganicMomma","Midwest","Organic Living Expert. Maker's Diet + Organic Food Fanatic. Mother of 3, Author, and Lover of God!","http://t.co/JRuqiucVjr",FALSE,989,752,23,18817,10,2011-02-19 02:38:59,FALSE,"http://t.co/JRuqiucVjr","http://www.theorganicmomma.com","en","https://pbs.twimg.com/profile_banners/254328869/1398712155","http://pbs.twimg.com/profile_background_images/828973966/8d062e10763efdd1a23d62b70ea67f53.jpeg","http://pbs.twimg.com/profile_images/3070657371/d77f11cf5c2f3713b84c976188cdd2ee_normal.jpeg"
"x606508957","GC Public Health","GreeneCOHD","Xenia, OH","Greene County Public Health Department for the people of Greene County, Ohio. Your trusted local public health authority since 1920.","https://t.co/AyHcM2OF0J",FALSE,837,652,71,7758,1942,2012-06-12 17:55:00,FALSE,"https://t.co/AyHcM2OF0J","http://www.gcph.info","en","https://pbs.twimg.com/profile_banners/606508957/1519922750","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/430384702499717120/0Ari3JZ8_normal.jpeg"
"x822671772424306688","steel😫","STEELfornia","Marietta, GA","Proud Stan of steel and senior elite~ STEEL WENT BACK TO BACK WORLD CHAMPS 16'17' #SAAFF",,FALSE,322,172,1,3281,1844,2017-01-21 05:06:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/822671772424306688/1502038261",,"http://pbs.twimg.com/profile_images/952971188053200897/oe4t3OMe_normal.jpg"
"x34781480","How to Hire A Nanny","HowToHireANanny","United States","3rd edition updated for 2017! Complete guide to finding, hiring and retaining a #nanny and other household help. Author: @GuyMaddalone","https://t.co/Ds25PS3K9u",FALSE,780,1240,32,3567,28,2009-04-24 00:14:54,FALSE,"https://t.co/Ds25PS3K9u","https://www.amazon.com/How-Hire-Nanny-Retaining-Household/dp/1483586286/","en","https://pbs.twimg.com/profile_banners/34781480/1447260506","http://pbs.twimg.com/profile_background_images/378800000001124334/cd6e44982295698ccdbc2d9f58693f45.jpeg","http://pbs.twimg.com/profile_images/862650374557138944/_OPnJ-Ew_normal.jpg"
"x723924173630935040","🍊","Cheerbitter","Illinois","orange rays 01-18    follow me on Instagram @cheerbitter",,FALSE,1275,144,2,12778,20701,2016-04-23 17:19:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/723924173630935040/1493660414",,"http://pbs.twimg.com/profile_images/967893140605632512/Rm5UYCmI_normal.jpg"
"x875125480734806016","ella♡","purpose_truly","Boca Raton, FL","cause we all get lost sometimes, you know?","https://t.co/sSXLC2y50p",FALSE,905,321,3,4781,5022,2017-06-14 22:59:08,FALSE,"https://t.co/sSXLC2y50p","https://curiouscat.me/buterauhl","tr","https://pbs.twimg.com/profile_banners/875125480734806016/1518952695","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/961617950091423745/5GBx8e2z_normal.jpg"
"x24443566","RDubs_NYC","rebecca_weiner","NYC baby","PrÜver 💪🏽| Single gÜrl in NYC 🍎| FoOdie 🥑| Photo JÜnkie 📷| WanderlÜst ✈️ | YoÜng @ ❤️ | ADD ME: 👻 rdubs_nyc","https://t.co/Zo06iWpYV3",FALSE,181,488,19,4077,391,2009-03-14 22:43:07,FALSE,"https://t.co/Zo06iWpYV3","https://www.facebook.com/rebeccaweiner","en","https://pbs.twimg.com/profile_banners/24443566/1507805977","http://pbs.twimg.com/profile_background_images/639847378/5lelt8tkbxfsmfxp0ew6.jpeg","http://pbs.twimg.com/profile_images/918430693071507458/BIeW84d2_normal.jpg"
"x935915494552621056","Jordan S","JordanS1800","Texas","New Japan, pro wrestling, Game of Thrones, BBC world news.",,FALSE,59,435,1,4152,52,2017-11-29 16:56:57,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/965006093565935616/7NHReIe2_normal.jpg"
"x183641492","Alicia Werner","aliciasuee","THE GYM","",,FALSE,2141,893,6,62485,92601,2010-08-27 14:30:14,FALSE,,,"en","https://pbs.twimg.com/profile_banners/183641492/1514412696","http://pbs.twimg.com/profile_background_images/402039097/tumblr_ljry2ariho1qdvmwxo1_500.jpg","http://pbs.twimg.com/profile_images/946142215444811777/keefFHKi_normal.jpg"
"x193374954","aisha (i-e-sha)","SociologyBae","Minneapolis, MN","Black Feminist. PhD candidate. Sociologist. Craft extraordinaire. Lipstick enthusiast. Cupcake maker. Cookie baker. Also, I love my dog.","https://t.co/oiku3TyBzn",FALSE,430,307,19,32318,1493,2010-09-21 17:25:37,FALSE,"https://t.co/oiku3TyBzn","http://riveting-rosie.com","en","https://pbs.twimg.com/profile_banners/193374954/1428597315","http://pbs.twimg.com/profile_background_images/284929698/Ivies.jpg","http://pbs.twimg.com/profile_images/964652863866703874/g04CvPv9_normal.jpg"
"x738148045733298176","Emír🌹🤝Séjdik","EmirSejdik","New Hope, MS","@Columbia, Ecologist, Conservation Biologist, Crass Progressive Activist, Song Writer, Secularist, Gamer. #MedicareForAll @JusticeDems @4aPeoplesParty Bulldog.","https://t.co/YjQzgDZWvh",FALSE,345,804,6,22310,55792,2016-06-01 23:19:43,FALSE,"https://t.co/YjQzgDZWvh","http://Re-green.org","en","https://pbs.twimg.com/profile_banners/738148045733298176/1517959839",,"http://pbs.twimg.com/profile_images/883396449031016449/dgutiGeQ_normal.jpg"
"x584124971","Trash Ass Injustice 2 Player","LuckyStarLord","United States","I love my friends and I do art.","https://t.co/jB0SHPisPg",FALSE,40,59,1,917,1324,2012-05-18 20:20:01,FALSE,"https://t.co/jB0SHPisPg","https://www.youtube.com/channel/UCv86rYci7QLd4buiY4j2I0Q","en","https://pbs.twimg.com/profile_banners/584124971/1515221619","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/955284293185662976/_6lsNcHs_normal.jpg"
"x2389515640","El Frosty Flores","ElPinche_Flores","Alvin, TX","SC:Christian_Flo99  EAT MY ASS OR STFU","https://t.co/gauLj8EprE",FALSE,521,569,2,20284,30460,2014-03-06 22:27:51,FALSE,"https://t.co/gauLj8EprE","http://christianflores17.carbonmade.com","en","https://pbs.twimg.com/profile_banners/2389515640/1519658801","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968145291420553216/QXugrlLo_normal.jpg"
"x18435625","Kim","thatonekimgirl","California","",,FALSE,1061,257,14,10820,29757,2008-12-28 22:27:10,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/967858365685579776/zuw9qLSe_normal.jpg"
"x17393790","Everyday Health","EverydayHealth","United States","Everyday Health is here to help you take better care of yourself & your family through powerful weight-loss tools, expert advice & health news and information.","http://t.co/xuVHGqnRg9",FALSE,535837,4655,5318,113933,8412,2008-11-14 19:35:49,TRUE,"http://t.co/xuVHGqnRg9","http://www.everydayhealth.com/","en","https://pbs.twimg.com/profile_banners/17393790/1456935911","http://pbs.twimg.com/profile_background_images/460871408059297793/3Cd_mtr7.jpeg","http://pbs.twimg.com/profile_images/695992404374122496/URP3kg1S_normal.jpg"
"x869000287368949760","elington 🐝","elingtonaaron","Hutto, TX","hutto senior class president & proud owner of cici the scion",,FALSE,276,266,0,1437,4609,2017-05-29 01:19:48,FALSE,,,"en","https://pbs.twimg.com/profile_banners/869000287368949760/1517263667","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/964357485715890176/LIxsH8kL_normal.jpg"
"x2392811628","Melissa","latchedmama","USA","Play clothes and accessories for nursing moms! Created and designed by an active nursing mom of two.","https://t.co/oBoEZdiaCV",FALSE,452,655,11,6983,27,2014-03-16 14:37:45,FALSE,"https://t.co/oBoEZdiaCV","https://latchedmama.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/445209227091378176/jT1IgZIy_normal.jpeg"
"x843284490084667392","Debby Villegas","Debby_Villegas","Cincinnati, OH","1.Plz review the videos below to learn what has really happened to our political system. 2.Debate is welcome, no name calling, cursing #Qanon @MAGA #Trumptrain","https://t.co/AVyniz8npj",FALSE,2700,2191,10,16232,11530,2017-03-19 02:14:24,FALSE,"https://t.co/AVyniz8npj","http://agendadocumentary.com","en","https://pbs.twimg.com/profile_banners/843284490084667392/1491612264","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/843290073969901568/Qn8msyYR_normal.jpg"
"x133803604","Camden Portofino","CamdenPortofino","Pembroke Pines, Florida","Our community features beautiful one, two, and three bedroom apartments homes with new upgrades!","https://t.co/amrgtehnpR",FALSE,720,1112,26,1703,615,2010-04-16 17:30:26,FALSE,"https://t.co/amrgtehnpR","https://www.camdenliving.com/pembroke-pines-fl-apartments/camden-portofino","en","https://pbs.twimg.com/profile_banners/133803604/1498402338","http://pbs.twimg.com/profile_background_images/92734329/image.jpg","http://pbs.twimg.com/profile_images/800414715239276545/PMAwL3cA_normal.jpg"
"x702006752770797569","Michelle","meeshpoofal","Los angeles","just an ordinary girl. born and raised in Los Angeles",,FALSE,24,176,1,642,198,2016-02-23 05:47:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/702006752770797569/1515253612",,"http://pbs.twimg.com/profile_images/818322479991009281/1av2AJgU_normal.jpg"
"x849789828543787009","Maura Christie","maurachristieTV","New York","Reporter for @SPECNewsBuffalo / RTs ≠ endorsements / Story idea?📩 maura.christie@charter.com",,FALSE,107,223,2,197,549,2017-04-06 01:04:18,FALSE,,,"en","https://pbs.twimg.com/profile_banners/849789828543787009/1507775178",,"http://pbs.twimg.com/profile_images/964316118927241216/Obr0xi6z_normal.jpg"
"x2367666996","Claudette Conrad","dagmarecho","Kitchener","the truth shall set you free!",,FALSE,2806,4993,41,30733,8170,2014-03-01 21:48:57,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/440567159572283393/nNmL8wz6_normal.jpeg"
"x5827","This Miss Molly","mholzschlag","Las Vegas, NV","Fairy Godmother, World Wide Web. Narrowly famous for wrestling Bill Gates and winning. Twice. #science #tech #culture #ethics #raredisease #a11y #LadyOG #resist","https://t.co/60a4whtEWn",FALSE,28481,12284,2399,51414,29095,2006-09-11 19:11:00,FALSE,"https://t.co/60a4whtEWn","https://hyperverbal.org","en","https://pbs.twimg.com/profile_banners/5827/1519281772","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/935922168520613888/ZKSd7cRN_normal.jpg"
"x24612101","Justine Cross","Justineplays","Los Angeles","#1 Los Angeles Dominatrix. HBIC of @DungeonWest & @DungeonEast 📹https://t.co/y5BQ6uh86C 👠 https://t.co/I9m0xqG6e7 justineplays@gmail.com","https://t.co/9C5lDWwkTy",FALSE,22646,1017,257,27710,1085,2009-03-15 23:58:14,FALSE,"https://t.co/9C5lDWwkTy","http://onlyfans.com/justineplays","en","https://pbs.twimg.com/profile_banners/24612101/1519923357","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/804114697502887936/FdyIr9dO_normal.jpg"
"x19658936","CDC Emergency","CDCemergency","Atlanta, GA","CDC's Office of Public Health Preparedness and Response (OPHPR) works with partners in the U.S. and around the world to protect public health 24/7.","https://t.co/nfWI0K1Tqk",FALSE,1931275,477,16392,7517,2244,2009-01-28 16:07:50,TRUE,"https://t.co/nfWI0K1Tqk","http://www.cdc.gov/phpr","en","https://pbs.twimg.com/profile_banners/19658936/1476211731","http://pbs.twimg.com/profile_background_images/6025007/epr_twitter_bg2.png","http://pbs.twimg.com/profile_images/646413196694126592/uQDUBB6b_normal.jpg"
"x3355103098","Nicor Home Solutions","NicorHome","Naperville, IL","Nicor Home Solutions is an affiliate of Nicor Gas but our plans are not regulated utility services.","http://t.co/vdn4iukaXH",FALSE,566,1799,12,607,796,2015-07-02 13:26:32,FALSE,"http://t.co/vdn4iukaXH","http://www.yourhomesolutions.com/nicor","en","https://pbs.twimg.com/profile_banners/3355103098/1513710327","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/859029303723515905/DcjD1tS__normal.jpg"
"x3354976485","PivotalHomeSolutions","PivotalHome","Naperville, IL","Pivotal Home Solutions, and all of its associated brands, do not offer regulated utility services.","http://t.co/FJqVmivSkO",FALSE,428,1287,12,525,457,2015-07-02 13:05:37,FALSE,"http://t.co/FJqVmivSkO","http://www.yourhomesolutions.com","en","https://pbs.twimg.com/profile_banners/3354976485/1513710427","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/859029563216670720/ulTKGEC6_normal.jpg"
"x48898826","Dave Scott","DaveScott6x","Boulder, Colorado","I'm a 6x #Ironman #Triathlon World Champion & a coach for over 30 years. I'll make you faster... Guaranteed!","https://t.co/thRdDZv5qH",FALSE,32075,592,501,1845,1452,2009-06-20 02:10:33,FALSE,"https://t.co/thRdDZv5qH","http://www.davescottinc.com","en","https://pbs.twimg.com/profile_banners/48898826/1435193912","http://pbs.twimg.com/profile_background_images/584040842/dcnv5vhkxkaqivlv43tk.png","http://pbs.twimg.com/profile_images/1848887046/DaveScott_Headshot3_normal.jpg"
"x2429383590","the WorkLife HUB","WorkLifeHUB","Belgium","Research. Consultancy. Content creation. Work-Life Integration, HappyOrNot Belgium Reseller. 
Sign up to our newsletter: https://t.co/zefQT6X8eM","https://t.co/0cSHnMip8c",FALSE,3557,4961,483,10610,14873,2014-04-05 19:55:56,FALSE,"https://t.co/0cSHnMip8c","http://worklifehub.com/","en","https://pbs.twimg.com/profile_banners/2429383590/1506864983","http://pbs.twimg.com/profile_background_images/621688784594337792/ZfxorscL.jpg","http://pbs.twimg.com/profile_images/879972805231734784/-yRdhocx_normal.jpg"
"x134880704","Dr Drake Ramoray","RichAmericanDoc","New Jersey, USA ","I play a wealthy, good looking neurosurgeon on Days of our Lives.",,FALSE,844,4698,4,5941,8502,2010-04-19 18:26:25,FALSE,,,"en",,"http://pbs.twimg.com/profile_background_images/93717380/cat-heart.jpg","http://pbs.twimg.com/profile_images/828834295472984064/6s-qLuab_normal.jpg"
"x743739060","Angie Brush","Angie5050Angie","USA","A Mom & Grandma,love Beauty & The Beast 1987 version & our 2012,proud to be a part of the Beastie Fanmily,will always cherish VinCat & JT&T",,FALSE,787,287,107,78567,46636,2012-08-07 21:05:22,FALSE,,,"en","https://pbs.twimg.com/profile_banners/743739060/1474259985","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/721731961996255233/N5hQNdaW_normal.jpg"
"x4337687652","Big Perm","zillaspitbbq","Old Hickory, TN","Est. 2014, BBQ, meats, craft beer, damn good cigars and whiskey. West Tennessee born and Nashville raised. Smoke Em if you Got Em!",,FALSE,184,215,8,3245,276,2015-11-23 21:02:31,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4337687652/1488507016","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/704392824767299584/NMw93g_C_normal.jpg"
"x61662979","♄ɯ̵̡͔̻̙̣̗̬̻̻̫̜ͧ̋ͣ̓͠͞ň̫̝̺̳͖̗ͥͭ̾̀̂̃̏̑̄́ͤͯ̋̔̒̂͟͠˥̈́̀♄","LumLotus","Muskegon, MI","I'm female, gamer, and not dead. If I blocked you then you are an extremist of either wing.","https://t.co/sq81394bbb",FALSE,1186,1357,26,48031,51358,2009-07-31 02:05:17,FALSE,"https://t.co/sq81394bbb","http://paypal.me/lumlotus","en","https://pbs.twimg.com/profile_banners/61662979/1492166542","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/967983587449389056/whTu3ZnQ_normal.jpg"
