"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x20751006","Jane","Poeia","NYC","Parrot lover, Hugh fanatic","http://t.co/3vRnJ80fsP",FALSE,200,209,10,18812,7668,2009-02-13 05:51:44,FALSE,"http://t.co/3vRnJ80fsP","http://www.poeia.livejournal.com","en",,"http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1712351508/Poeia_normal.jpeg"
"x2505000600","Wake up Golden Frieza","acouple2x4s","Maryland, USA","@worldbestgaming. fighting game competitor and a “Disgusting loner weeb cuck”. Affiliated with @INTOTHEAM use code TWOBYFOUR for 10% off","https://t.co/fVZTOjD5DN",FALSE,353,73,5,13817,13083,2014-05-18 17:11:53,FALSE,"https://t.co/fVZTOjD5DN","https://twitch.tv/2x4s","en","https://pbs.twimg.com/profile_banners/2505000600/1518540548","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/967908980407316480/TmtxvWKS_normal.jpg"
"x17356787","Manning Peterson","mrspete","Oak Park, IL","I’m too old to waste my time trying to train a no good loser like you, you bum","https://t.co/GkUDrZwLMq",FALSE,524,674,48,9016,20303,2008-11-13 04:01:22,FALSE,"https://t.co/GkUDrZwLMq","https://github.com/mrspete","en","https://pbs.twimg.com/profile_banners/17356787/1502839244","http://pbs.twimg.com/profile_background_images/80239071/playtime-1967-01-g.jpg","http://pbs.twimg.com/profile_images/904346430004965376/N4Z-eJta_normal.jpg"
"x1465662720","Penny Riley Barushak","PennyLynnBarush","United States ","Don’t like FAKE or PHONY people who aren’t HONEST!",,FALSE,55,340,0,2301,3654,2013-05-28 21:03:50,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1465662720/1519100263","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/965802505643970560/4p93ohRL_normal.jpg"
"x165906729","Bed-Stuy Patch","BedStuyPatch","Bedford Stuyvesant, Brooklyn","Local news, alerts, events and more. We’re your source for all things Bed-Stuy.","https://t.co/bIkMccXSTG",FALSE,3740,317,110,13016,1,2010-07-12 21:11:44,FALSE,"https://t.co/bIkMccXSTG","http://patch.com/new-york/bed-stuy","en","https://pbs.twimg.com/profile_banners/165906729/1434729890","http://pbs.twimg.com/profile_background_images/176326085/bed-stuy-standard.png","http://pbs.twimg.com/profile_images/928700340404338688/S9Cd6SJD_normal.jpg"
"x174112739","Shanice Wade","ShanzBabeh","Los Angeles, California","|Belizean🇧🇿.24. Cali☀#CSULA #God|","https://t.co/SDaJ1DHBzY",FALSE,136,300,0,22308,2139,2010-08-03 03:48:00,FALSE,"https://t.co/SDaJ1DHBzY","http://shanzcali.tumblr.com","en","https://pbs.twimg.com/profile_banners/174112739/1351917807","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/908265100816945153/31tVc0vm_normal.jpg"
"x2235377897","Quinn Kong","TheQuinnKong","Philadelphia, PA","YouTuber, Movie Reviewer, and Blu-Ray Addict. Years later, a doctor will tell me that I have an I.Q. of 48 and am what some people call mentally retarded.","https://t.co/VSRlDwQGQu",FALSE,553,944,4,2118,4448,2013-12-20 21:22:38,FALSE,"https://t.co/VSRlDwQGQu","http://YouTube.com/QuinnKong","en","https://pbs.twimg.com/profile_banners/2235377897/1493752826","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/815931360116412416/zOZddIBx_normal.jpg"
"x35563887","Shelby Monshaugen","shelbyamanda","Vermillion, SD","",,FALSE,234,359,1,4313,421,2009-04-26 21:01:51,FALSE,,,"en","https://pbs.twimg.com/profile_banners/35563887/1486350887","http://pbs.twimg.com/profile_background_images/418587783/x7151e6e6192c57f88c99a65dfeaed2b.jpg","http://pbs.twimg.com/profile_images/918768089029677056/uE7-C1Xe_normal.jpg"
"x557476485","Colleen8872","colleen8872","New York, USA","Stota 2017",,FALSE,536,459,0,6059,15419,2012-04-19 03:31:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/557476485/1508911051","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966497389132566529/exHjHvvg_normal.jpg"
"x27335735","Robin L.","redrobinreader","USA","Reader, reviewer, and all around rascal. I tweet all the stuff your mama warned you about and primarily use the ""like"" button as a bookmark.","http://t.co/p6sci309nX",FALSE,2753,449,169,67875,6067,2009-03-28 23:43:13,FALSE,"http://t.co/p6sci309nX","http://www.dearauthor.com","en",,"http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/675133259823587328/Ivv_KrP7_normal.jpg"
"x2752351687","alexa ◡̈","looking4alexa","Fort Worth, TX","jw. grow through what you go through 🌿",,FALSE,229,113,3,4865,2389,2014-08-21 14:58:07,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2752351687/1519061314","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/965646870084227072/bdMGFcPt_normal.jpg"
"x37379732","Rose","DearRosiee","Los Angeles","Capricorn ♑️  | #Lakers #USCTrojans ✌️ #FightOn #NYJets #Dodgers| IG & Snapchat: dearrosiee",,FALSE,205,231,8,22788,3298,2009-05-03 06:39:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/37379732/1435212188","http://pbs.twimg.com/profile_background_images/177000658/Trey_Songz.png","http://pbs.twimg.com/profile_images/922552097496690691/BoC2V_HO_normal.jpg"
"x51971224","Sea Tea","Tierno158","Baja Canada","Top rack dishwasher safe.","https://t.co/ru1kScbPwA",FALSE,7403,4611,215,72076,176221,2009-06-29 05:30:49,FALSE,"https://t.co/ru1kScbPwA","http://favstar.fm/users/tierno158","en","https://pbs.twimg.com/profile_banners/51971224/1516831082","http://pbs.twimg.com/profile_background_images/872061823/2172f31e79908eddd1366c39fe584393.png","http://pbs.twimg.com/profile_images/873804342616260608/kF09Drh8_normal.jpg"
"x50335106","Mr. Chapel 🍍","krislizardi","Puerto Rico","Im 29, From 🇵🇷 PR.. Living in Miami 🌴☀️ Addicted to Tennis 🎾 Follow me on Instagram @yiyopr4 :)",,FALSE,1054,860,17,23382,1037,2009-06-24 15:27:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/50335106/1493863112","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/950461714159554560/UxxgCQYi_normal.jpg"
"x1470375355","dara","daraxlyn","Orange, CA","chaotic neutral","https://t.co/UfWsMkUnNG",FALSE,159,204,0,4208,2491,2013-05-30 18:18:58,FALSE,"https://t.co/UfWsMkUnNG","https://broadabroad.wixsite.com/darafeller","en","https://pbs.twimg.com/profile_banners/1470375355/1517670383","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/964911127204454401/Czmsj9iW_normal.jpg"
"x821692516621643778","Joni Nemeth","PaprLstr8tr","Chandler, AZ","Author-illustrator of children’s stories. Learning & developing my paper craft.","https://t.co/41aCAdNq9n",FALSE,223,711,2,1491,2153,2017-01-18 12:15:37,FALSE,"https://t.co/41aCAdNq9n","http://www.joninemeth.com","en","https://pbs.twimg.com/profile_banners/821692516621643778/1517192591",,"http://pbs.twimg.com/profile_images/958002872473407488/4h1O4ajR_normal.jpg"
"x155483835","C. Hernandez","_RebelScum","Cloud City","I love Jesus. I love coffee. I love Star Wars. I love Disneyland. I love lamp.","https://t.co/LX5YAKoQRU",FALSE,426,497,5,17871,14002,2010-06-14 07:42:31,FALSE,"https://t.co/LX5YAKoQRU","https://www.lighthouseaz.org","en","https://pbs.twimg.com/profile_banners/155483835/1506734537","http://pbs.twimg.com/profile_background_images/855293300/da9667089dae53ba76fb3a1adb28c172.jpeg","http://pbs.twimg.com/profile_images/945768329393741824/4D-XG76y_normal.jpg"
"x230320953","Juan Nino","JuanPedroNino","Austin, Texas","Applied Mathematics and Business Foundations at The University of Texas @ Austin, Phi Delta Theta Texas Beta Chapter Alumn, Nerd/Gamer","https://t.co/4oy4zRobQT",FALSE,200,465,4,5302,4526,2010-12-25 01:26:49,FALSE,"https://t.co/4oy4zRobQT","http://www.instagram.com/JuanPedroNino","en","https://pbs.twimg.com/profile_banners/230320953/1510322972","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/883737054542258177/UDoI82wz_normal.jpg"
"x866411622532775936","Hixtape is my holy water","kaelyn_grey","Neverland","25 forever.","https://t.co/old2nh1NJS",FALSE,152,131,3,4107,6556,2017-05-21 21:53:22,FALSE,"https://t.co/old2nh1NJS","http://archiveofourown.org/users/kaelyngrey/works","en","https://pbs.twimg.com/profile_banners/866411622532775936/1519665153","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968138622036713472/N5wuvtyi_normal.jpg"
"x380279750","ingvild","ingvildwat","norway","don't offend my friend, the internet",,FALSE,124,562,5,2942,717,2011-09-26 11:38:41,FALSE,,,"en","https://pbs.twimg.com/profile_banners/380279750/1481327057","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/847370178908241921/wvxQaRAO_normal.jpg"
"x6798482","Jonathan Oosting","jonathanoosting","Lansing, MI","Michigan politics reporter for @detroitnews. Tigers fan and bicycle enthusiast.","https://t.co/bkB5ONMQp6",FALSE,7831,1502,336,20607,1308,2007-06-13 22:07:32,TRUE,"https://t.co/bkB5ONMQp6","http://www.detroitnews.com/","en","https://pbs.twimg.com/profile_banners/6798482/1453229300","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/689519576506171392/1sCqRlxK_normal.jpg"
"x263445840","Brittany Walker","brittanne11","","Life is not about waiting for the storm to pass but learning how to dance in the rain!",,FALSE,172,380,3,2006,4939,2011-03-10 01:57:49,FALSE,,,"en","https://pbs.twimg.com/profile_banners/263445840/1495630295","http://abs.twimg.com/images/themes/theme17/bg.gif","http://pbs.twimg.com/profile_images/867362430795616257/rzBVQw0t_normal.jpg"
"x87525354","Shay","shayoh56","Raccoon City","Shay. 25. Floss Daily. Forever in the 💩🏡",,FALSE,106,157,3,13198,164,2009-11-04 20:31:36,FALSE,,,"en","https://pbs.twimg.com/profile_banners/87525354/1491776103","http://pbs.twimg.com/profile_background_images/515256345071587328/3Ji0koSr.jpeg","http://pbs.twimg.com/profile_images/851196780997996544/9UJsmbIG_normal.jpg"
"x277970996","Lysanne Taylor","thelyzardwoman","Waynesboro, VA","Retired from Wash., DC IT as Director of Biz Dev.
tech guru, environmentalist, birder, polisci junkie",,FALSE,8,97,3,17857,9505,2011-04-06 10:28:36,FALSE,,,"en","https://pbs.twimg.com/profile_banners/277970996/1485429555","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/935108432067284998/CTQy7ga0_normal.jpg"
"x232663137","Louise","LouisusChrist","Ireland ","NM.",,FALSE,1614,568,22,83571,1403,2010-12-31 21:16:40,FALSE,,,"en","https://pbs.twimg.com/profile_banners/232663137/1510803761","http://pbs.twimg.com/profile_background_images/814648263/17545b5687ee492d7e1a806572e2bad8.jpeg","http://pbs.twimg.com/profile_images/887502641676390400/EBkYyYt0_normal.jpg"
"x2882497368","Malawi","MaIawi","MN","Surround yourself with people who feed your flame.","https://t.co/1pINP7tkrs",FALSE,1544,299,20,56540,85662,2014-10-29 20:24:58,FALSE,"https://t.co/1pINP7tkrs","http://Twitch.Tv/MalawiTV","en","https://pbs.twimg.com/profile_banners/2882497368/1519867012","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968328709483704321/OVAdraX-_normal.jpg"
"x41898693","MARKIE #CherCrew","hottiemarkie33","Las Vegas, NV","#WardrobeAssistant to  @thequeenofvegas #SocialMediaManager @FLAIR_HBmarys #Singer🎤 #Songwriter🎼 #ImAnArtist👨‍🎤#VEGASSTRONG Book Me: ⬇️","https://t.co/fCpTtQXi1b",FALSE,4023,4984,61,71605,5253,2009-05-22 20:53:54,FALSE,"https://t.co/fCpTtQXi1b","http://www.markierocks.com","en","https://pbs.twimg.com/profile_banners/41898693/1515276056","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/958297249506779136/LE8jGfm0_normal.jpg"
"x3407993590","YouniqueButterfly","bttrflykisslash","Missouri, USA","I am a blue status presenter with Younique and love my job!  I work hard to uplift, encourage, and validate women!  ♡  what I do!  Be a blessing!! ♡","https://t.co/FCYEgdOrpA",FALSE,46,370,0,2490,9,2015-08-07 23:51:21,FALSE,"https://t.co/FCYEgdOrpA","http://www.youniqueproducts.com/christinamaskin","en","https://pbs.twimg.com/profile_banners/3407993590/1481696299","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/629804898826256388/ijX8AreQ_normal.jpg"
"x709873308","Keith","phillyindiefan","Media, PA","hubby | stepdad | unapologetically midwestern #onwisconsin | tottenham | philadelphia union",,FALSE,216,564,32,11197,2039,2012-07-22 01:28:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/709873308/1518396911","http://pbs.twimg.com/profile_background_images/378800000019158593/8efe6b44a8f641a9e5c90318cc8231b5.jpeg","http://pbs.twimg.com/profile_images/962852423055302656/QLBKnDLM_normal.jpg"
"x189375648","Real Talks With G","Realtalkswithg","Top of the World ","Mommy | Blogger | Inspirer | Believer Instagram: @realtalkswithg ❤️🇭🇹 #LifestyleBlogger","https://t.co/i45XbAsjab",FALSE,476,441,17,13341,111,2010-09-11 02:44:17,FALSE,"https://t.co/i45XbAsjab","http://www.realtalkswithg.com","en","https://pbs.twimg.com/profile_banners/189375648/1499822555","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/961053607197073408/vHkxYSPk_normal.jpg"
"x84865154","Zack.","weesstt","Winnipeg. ","The guy with the beard and bad choices.","https://t.co/M2Gec2npJZ",FALSE,742,526,4,26734,3418,2009-10-24 14:50:39,FALSE,"https://t.co/M2Gec2npJZ","https://itszach.ca","en","https://pbs.twimg.com/profile_banners/84865154/1496723410","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/950228134867202048/OquQYVzZ_normal.jpg"
"x801230299774320640","Adelina🌙🌸","adelinamackie21","Fresno, CA","as sweet as honey | sc: priv.lena",,FALSE,383,291,0,2150,2978,2016-11-23 01:06:04,FALSE,,,"en","https://pbs.twimg.com/profile_banners/801230299774320640/1517507190",,"http://pbs.twimg.com/profile_images/959120780335366144/PNZn3A8H_normal.jpg"
"x18670869","Jayde Donovan","jaydedonovan","NYC","I'm a real piece of work. 🙄🥂👅  Host @955PLJ Red carpet @westwoodone Founder @appleaday4kids","https://t.co/p2zzXIAj13",FALSE,16278,1278,236,28143,19549,2009-01-06 11:40:45,TRUE,"https://t.co/p2zzXIAj13","http://www.instagram.com/jayderade","en","https://pbs.twimg.com/profile_banners/18670869/1503167397","http://pbs.twimg.com/profile_background_images/436526000243888129/aaz44n11.jpeg","http://pbs.twimg.com/profile_images/903384240498376704/v4enByrl_normal.jpg"
"x152664594","Matthew","Destructotaco","Minnesota","Matthew. 19. |Pro Cod Player. content creator for @oskteam",,FALSE,447,1110,4,2165,930,2010-06-06 15:09:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/152664594/1519426676","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966128019348819969/GFq3-mUT_normal.jpg"
"x1601941921","J Larry Hanna🇺🇸","JLarryHanna","Long Island NY","US Submarine Veteran",,FALSE,1023,955,6,9689,59105,2013-07-17 21:54:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1601941921/1400602990","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000148657087/7494488ee4054c556a04394ef9ca2d83_normal.jpeg"
"x345659482","Katie Spina","KatieSpina","Troy, MI","Wizard, spaceship captain, MG Space Fantasy writer. Weirdly exceptional except for the excerpts. Those are too dry. Like the champagne.  Pronouns: she/her","https://t.co/o8VRNbe7Uw",FALSE,796,1281,59,11519,16500,2011-07-30 23:50:19,FALSE,"https://t.co/o8VRNbe7Uw","http://WWW.katiespina.com","en","https://pbs.twimg.com/profile_banners/345659482/1458527145","http://pbs.twimg.com/profile_background_images/710593190206808064/tPk3hz7E.jpg","http://pbs.twimg.com/profile_images/755147500315668480/7SXMsjQv_normal.jpg"
"x1385624540","My Homework Help","MyHomeworkHelp1","New York, USA","Need help with your #college #assignment? Let us know, and we will get you through the #school year. We are experts at getting you help. Get help on #sunday","https://t.co/rVLaro3f4I",FALSE,28065,259,26,8991,49,2013-04-27 22:46:28,FALSE,"https://t.co/rVLaro3f4I","https://myhomeworkhelp.com/","en","https://pbs.twimg.com/profile_banners/1385624540/1367183425","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3587842760/2d76bdb866097f6e0aa8790ac49297d3_normal.jpeg"
"x1267885909","IdilusHR","IdilusHR","Warrenville, IL","IdilusHR helps small to mid-sized organizations attract and retain mission-critical employees by providing custom HR and benefits solutions.","http://t.co/0IDADPrQ6k",FALSE,102,79,6,580,36,2013-03-14 20:05:04,FALSE,"http://t.co/0IDADPrQ6k","http://www.idilus.com","en","https://pbs.twimg.com/profile_banners/1267885909/1509114607","http://pbs.twimg.com/profile_background_images/814609873/9c7f0a2f85d136c69e7aebb9a1c8bf83.png","http://pbs.twimg.com/profile_images/765190158106918912/wsBEMCUu_normal.jpg"
"x250488999","❥      L•ᴀᴎᴀ 🌹","lilianaaaxo","ᵀᴼᴿᴼᴺᵀᴼ ","♡ ᴇᴠᴇʀʏᴛʜɪɴɢ ʜᴀᴘᴘᴇɴs ғᴏʀ ᴀ ʀᴇᴀsᴏɴ . . ✨",,FALSE,282,181,3,15023,810,2011-02-11 05:32:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/250488999/1503606990","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/967136377954619392/ZIHjxo2d_normal.jpg"
"x1524447068","Les✌️HIXTAPE HAS LANDED AND TOOK MY SOUL💜","jinleskim","New York, USA","🌸BT21 GOM🌸 If you are reading this, I want you to know you are beautiful when you smile and that Bangtan loves you and I'm probably crying because HIXTAPE😭",,FALSE,314,175,2,2803,31665,2013-06-17 09:54:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1524447068/1519950839","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/969370630482288641/p5np5oBx_normal.jpg"
"x2159910979","sam renaud","samantharenaud","nyc","I walk around like everything is fine, but deep down inside my sock is sliding off","https://t.co/jwghdc5ZMk",FALSE,319,144,2,5872,9729,2013-10-28 00:39:51,FALSE,"https://t.co/jwghdc5ZMk","http://vsco.co/samantharenaud","en","https://pbs.twimg.com/profile_banners/2159910979/1509753202","http://pbs.twimg.com/profile_background_images/564218265010847744/6o-kXwEE.jpeg","http://pbs.twimg.com/profile_images/967927248748732417/rVY548gS_normal.jpg"
"x4164461175","Bethany Cummins","blh_92","Maryland, USA","""We are such stuff that dreams are made on""",,FALSE,23,126,0,25,12,2015-11-11 14:57:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/4164461175/1516912563","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/959135430502383617/R2H77A2G_normal.jpg"
"x1118078820","monica","monicadunigan","Bloomfield Hills, MI","Snapchat - monicadunigan",,FALSE,1351,812,3,7196,18189,2013-01-25 00:57:47,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1118078820/1519678001","http://pbs.twimg.com/profile_background_images/378800000163368653/8tcFuDBv.jpeg","http://pbs.twimg.com/profile_images/968237467823427584/hQp_QLmR_normal.jpg"
"x725398245829054464","marianne","anitadroste","Oregon, USA","I live in beautiful (rainy) Oregon and am  a leo.  Love  Marcel Proust, Theda Bara, silent movies, the New Yorker, South Park and my dog Louise",,FALSE,104,154,2,4982,14755,2016-04-27 18:56:33,FALSE,,,"en","https://pbs.twimg.com/profile_banners/725398245829054464/1516087490","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/953162963250167808/VthzaAwO_normal.jpg"
