"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x29407355","WOBM","wobm","Ocean County, New Jersey","Ocean County's Hometown Station","http://t.co/nFMScUg0Fb",FALSE,2009,217,34,28995,82,2009-04-07 07:48:29,FALSE,"http://t.co/nFMScUg0Fb","http://www.wobm.com","en","https://pbs.twimg.com/profile_banners/29407355/1470154467","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/712637279215435777/gNjZHBZP_normal.jpg"
"x15457383","Michigan Medicine","umichmedicine","Ann Arbor","Creating the future of health care through scientific discovery and innovations in education while providing the most effective and compassionate care.","http://t.co/ckJJ5AIlVT",FALSE,25927,2949,813,14574,4746,2008-07-16 17:58:43,TRUE,"http://t.co/ckJJ5AIlVT","http://www.UofMHealth.org","en","https://pbs.twimg.com/profile_banners/15457383/1502734024","http://pbs.twimg.com/profile_background_images/448872347701747712/Om8FkypN.jpeg","http://pbs.twimg.com/profile_images/875404754465296388/HhZdeWsH_normal.jpg"
"x165730790","ryan kadro","RyanKadro","nyc","husband, daddy, executive producer @cbsthismorning, foodie, music, lions, barcelona","https://t.co/xWyAPsvkRw",FALSE,3231,1062,80,2077,1566,2010-07-12 11:37:06,TRUE,"https://t.co/xWyAPsvkRw","http://www.cbsnews.com/","en","https://pbs.twimg.com/profile_banners/165730790/1484062322","http://pbs.twimg.com/profile_background_images/433204355139764224/QX_THOf6.jpeg","http://pbs.twimg.com/profile_images/560441658962366464/VssMsUWG_normal.jpeg"
"x15012486","CBS News","CBSNews","New York, NY","Your source for original reporting and trusted news.","https://t.co/VGut7r2Vg5",FALSE,6439675,430,47590,164637,270,2008-06-05 00:54:31,TRUE,"https://t.co/VGut7r2Vg5","http://CBSNews.com","en","https://pbs.twimg.com/profile_banners/15012486/1519827973","http://pbs.twimg.com/profile_background_images/736106551/37bf1f784305fe4a9c7e9105772c6e1a.jpeg","http://pbs.twimg.com/profile_images/645966750941626368/d0Q4voGK_normal.jpg"
"x92304777","Harrisburgers","harrisburgers","Harrisburg, PA","#Harrisburg #News, #Gossip, #Politics, #Photos, #Lancaster, #York, #Carlisle, #Pennsylvania, #Watchdogs","http://t.co/hrLla8TqQC",FALSE,4617,4282,190,206223,169,2009-11-24 16:11:59,FALSE,"http://t.co/hrLla8TqQC","http://www.harrisburgers.com","en","https://pbs.twimg.com/profile_banners/92304777/1451145776","http://pbs.twimg.com/profile_background_images/755083254/e49de50a24ed177917320de17f146e4a.jpeg","http://pbs.twimg.com/profile_images/680781080371265536/_BqnFzqu_normal.jpg"
"x377946369","Ali Lanyon","AliLanyon","Harrisburg, Pa.","Co-anchor of @abc27News #27Daybreak. I adore my kids, family, friends, coffee and wine. Remember that, in a world of ordinary mortals, you are a Wonder Woman.","https://t.co/INzj9Iz0da",FALSE,4543,393,56,18132,2572,2011-09-22 11:38:36,FALSE,"https://t.co/INzj9Iz0da","http://www.abc27.com","en","https://pbs.twimg.com/profile_banners/377946369/1504256007","http://abs.twimg.com/images/themes/theme3/bg.gif","http://pbs.twimg.com/profile_images/903540994641203204/joVla5_7_normal.jpg"
"x15145034","abc27 WHTM","abc27News","Harrisburg, PA","Central Pennsylvania's leader in local news, sports and information. Social media policy: https://t.co/XJQMn2Ij0R","https://t.co/INzj9IQB4I",FALSE,100231,878,762,142360,1103,2008-06-17 12:36:05,TRUE,"https://t.co/INzj9IQB4I","http://www.abc27.com","en","https://pbs.twimg.com/profile_banners/15145034/1493070973","http://pbs.twimg.com/profile_background_images/880914624/445a265e97670072b6d5500a5c7f15d0.jpeg","http://pbs.twimg.com/profile_images/849266567997251584/k-_JXsTo_normal.jpg"
"x199564592","WilliamJSmith11479","Giantsfan114","Dobbs Ferry,New York","Graduated Mercy College in 2002 with a B.S. in Business Administration.",,FALSE,793,3009,4,5949,787,2010-10-07 05:25:09,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/566792060582109184/ym3iyXRJ_normal.jpeg"
"x14715573","WSMV-TV, Nashville","WSMV","Nashville, TN","WSMV-TV, Nashville, Tennessee and http://t.co/HsiphLZU","http://t.co/LQd3yio6ir",FALSE,243703,2205,1817,153225,2204,2008-05-09 17:07:01,TRUE,"http://t.co/LQd3yio6ir","http://www.wsmv.com","en","https://pbs.twimg.com/profile_banners/14715573/1516019848","http://pbs.twimg.com/profile_background_images/619192090916974592/_Lj-dZ1f.jpg","http://pbs.twimg.com/profile_images/899825179290869760/Dh5XxhEl_normal.jpg"
"x896342635","Mark Shera Cruz","mark_medstudent","Garden City, KS","| Teacher🍎| Pre- Medicine 💉| @UCBerkeley | Ateneo de Manila University l Physics l Ad Majorem Dei Gloriam|",,FALSE,288,782,8,498,973,2012-10-21 23:16:40,FALSE,,,"en","https://pbs.twimg.com/profile_banners/896342635/1513446597","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/940798200746782721/TkUHhdlE_normal.jpg"
"x61825247","Lymphomation.org","Lymphomation","US","http://t.co/6o1ywZVtlU PAL - partnering with scientists to make progress against lymphoma.  Focus on the ROUTINE and INFORMED consideration of clinical trials","http://t.co/ZjBbsuFE54",FALSE,2862,688,120,9677,3429,2009-07-31 17:34:40,FALSE,"http://t.co/ZjBbsuFE54","http://www.lymphomation.org","en","https://pbs.twimg.com/profile_banners/61825247/1407799756","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/441512265/Logo-FB_normal.jpg"
"x125978924","Florida Nurses Assoc","FLNurses","Orlando, FL","The one voice for nursing in the state of Florida... Become a member of FNA and make a difference in the future of nursing!","http://t.co/LYeJKEoMfp",FALSE,2627,320,49,3450,107,2010-03-24 13:22:14,FALSE,"http://t.co/LYeJKEoMfp","http://www.floridanurse.org","en","https://pbs.twimg.com/profile_banners/125978924/1488920341","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/839218902639001600/qIIWvi5z_normal.jpg"
"x3300824432","Newton Howard","DrNewtonHoward","United States","","https://t.co/bqDrZWukzu",FALSE,322,2200,1,445,13,2015-07-29 19:20:23,FALSE,"https://t.co/bqDrZWukzu","http://newtonhoward.com","en","https://pbs.twimg.com/profile_banners/3300824432/1438452662","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/626482841782652928/y3Yupac6_normal.jpg"
"x14693499","The Post and Courier","postandcourier","Charleston, SC","The Post and Courier - the oldest, largest and best news source in Charleston SC and the Lowcountry, in print, online and via mobile","http://t.co/RVBgvWxCeU",FALSE,125240,488,1551,122594,3769,2008-05-07 23:40:04,TRUE,"http://t.co/RVBgvWxCeU","http://www.postandcourier.com","en","https://pbs.twimg.com/profile_banners/14693499/1482873154","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/561193780145963009/ZEHUast5_normal.png"
"x26678989","SD Newsfeed","SDNewsfeed","San Diego","The San Diego news agglomerator, from editor @RickyWhy",,FALSE,2072,245,243,310453,5,2009-03-26 03:29:22,FALSE,,,"en","https://pbs.twimg.com/profile_banners/26678989/1350778086","http://pbs.twimg.com/profile_background_images/6778801/bpark.jpg","http://pbs.twimg.com/profile_images/1271307114/sdnf_normal.jpg"
"x72978389","Ron Roberts","RonRobertsSD","San Diego","San Diego County Supervisor, District 4","http://t.co/e1XahLwav9",FALSE,5477,191,180,3744,2131,2009-09-09 23:11:51,FALSE,"http://t.co/e1XahLwav9","http://www.ronroberts.com","en","https://pbs.twimg.com/profile_banners/72978389/1399915018","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/633312069/100_4823_normal.JPG"
"x26678989","SD Newsfeed","SDNewsfeed","San Diego","The San Diego news agglomerator, from editor @RickyWhy",,FALSE,2072,245,243,310453,5,2009-03-26 03:29:22,FALSE,,,"en","https://pbs.twimg.com/profile_banners/26678989/1350778086","http://pbs.twimg.com/profile_background_images/6778801/bpark.jpg","http://pbs.twimg.com/profile_images/1271307114/sdnf_normal.jpg"
"x187141242","San Diego Informer","sandiegoinforme","San Diego","San Diego News and USA updates from A - Z, that's what you get from us.","http://t.co/EkX2wEFRAI",FALSE,359,0,23,67598,0,2010-09-05 11:23:04,FALSE,"http://t.co/EkX2wEFRAI","http://sandiegoinformer.com/","en","https://pbs.twimg.com/profile_banners/187141242/1481630924","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/808645633078939648/ji7BaOIn_normal.jpg"
"x17200375","SanDiegoCounty","SanDiegoCounty","San Diego, California","Official Twitter for the County of San Diego.","http://t.co/6eh1kiLopt",FALSE,99105,220,1101,9418,51,2008-11-05 23:27:55,TRUE,"http://t.co/6eh1kiLopt","http://www.sandiegocounty.gov","en","https://pbs.twimg.com/profile_banners/17200375/1398356540","http://pbs.twimg.com/profile_background_images/6860895/CountyAdminCenter.jpg","http://pbs.twimg.com/profile_images/63707109/CtySeal_1in_normal.jpg"
"x64506942","SD HHSA","SDCountyHHSA","San Diego County","San Diego County Health and Human Services Agency is an equal opportunity provider. Nondiscrimination statement: https://t.co/QYvIenFCqX https://t.co/qDi4Yhhyqg","http://t.co/nD8obHExMI",FALSE,2614,131,136,3277,14,2009-08-10 20:35:09,TRUE,"http://t.co/nD8obHExMI","http://www.sdcounty.ca.gov/hhsa","en","https://pbs.twimg.com/profile_banners/64506942/1424988273","http://pbs.twimg.com/profile_background_images/378800000116223123/1bc369734a01622f7e0c3191b5817e5d.jpeg","http://pbs.twimg.com/profile_images/732616490214522880/9O0-VMXT_normal.jpg"
"x90298784","Sam Tyson","SamInteractive","Charleston","“The people of #chs welcome all to see in the flourishing of these trees a living symbol of the healing power of forgiveness”",,FALSE,2603,1782,130,47220,10441,2009-11-16 01:57:53,TRUE,,,"en","https://pbs.twimg.com/profile_banners/90298784/1460228744","http://pbs.twimg.com/profile_background_images/600359854218182656/1ZzKbIjX.jpg","http://pbs.twimg.com/profile_images/804537489872617472/ZDvmh_Yr_normal.jpg"
"x146569971","CDC","CDCgov","Atlanta, GA","CDC's official Twitter source for daily credible health & safety updates f/ Centers for Disease Control & Prevention. Privacy policy http://t.co/nTOTJDCRyO","http://t.co/5a7cTu2vly",FALSE,989937,290,10706,20924,395,2010-05-21 19:40:40,TRUE,"http://t.co/5a7cTu2vly","http://www.cdc.gov","en","https://pbs.twimg.com/profile_banners/146569971/1513863836","http://pbs.twimg.com/profile_background_images/703525704/4ffb919c21e697be1d3a25d778705577.jpeg","http://pbs.twimg.com/profile_images/880104586211581952/KPwn1JyQ_normal.jpg"
"x209599290","SCDHEC","scdhec","Columbia, S.C.","South Carolina's public health and environmental protection agency, offering services in all 46 counties of the state.","http://t.co/18yD4k04Z1",FALSE,5958,923,209,4903,1442,2010-10-29 14:13:53,FALSE,"http://t.co/18yD4k04Z1","http://www.scdhec.gov","en","https://pbs.twimg.com/profile_banners/209599290/1433693143","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/880092051584561152/PITEahmY_normal.jpg"
"x426909329","Dr. Anne Schuchat","CDCDirector","Atlanta, GA","Acting CDC Director. (Note: Tweets prior to 1/31/18 were from former CDC directors.)","https://t.co/Kd0WOEaDIM",FALSE,117810,469,2362,12661,692,2011-12-02 21:20:26,TRUE,"https://t.co/Kd0WOEaDIM","https://www.cdc.gov/about/leadership/director.htm","en","https://pbs.twimg.com/profile_banners/426909329/1355772893","http://pbs.twimg.com/profile_background_images/573974355/8vxpsee5vphkkzytry4v.jpeg","http://pbs.twimg.com/profile_images/958743471132758016/8z1jLloN_normal.jpg"
"x60616113","Anderson County EMD","ACSCEMD","Anderson, South Carolina","Anderson County, SC Emergency Management Division. Our mission is to BE READY. This site is not monitored 24/7. In case of an emergency, dial 9-1-1","https://t.co/HkAnj1sBiW",FALSE,1039,301,36,1651,129,2009-07-27 14:48:41,FALSE,"https://t.co/HkAnj1sBiW","http://emd.andersonsheriff.com","en","https://pbs.twimg.com/profile_banners/60616113/1514750390","http://pbs.twimg.com/profile_background_images/713309638/fdca721bede513df89bdd51be4868ec9.png","http://pbs.twimg.com/profile_images/947557924972519424/ni5MUSjU_normal.jpg"
"x82529487","City of Renton","CityofRenton","Renton, WA","Official account. We're 102,700 people (4/1/17) enjoying life on the shore of Lake Washington. Home to Boeing, IKEA, Seahawks & Jimi Hendrix's resting place.","http://t.co/0XQGjlVYVM",FALSE,5531,287,176,13977,919,2009-10-15 03:30:15,FALSE,"http://t.co/0XQGjlVYVM","http://rentonwa.gov","en","https://pbs.twimg.com/profile_banners/82529487/1506685770","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/889888701362315264/zTN4Qd2V_normal.jpg"
"x150715375","SmartBrief Health","SBHealthCare","Washington, D.C.","Follow @SmartBrief for need-to-know news, and sign up for our FREE health care publications: https://t.co/F1aE5Hr1jA","http://t.co/59SVBRiflt",FALSE,794,306,105,12855,9,2010-06-01 16:47:22,FALSE,"http://t.co/59SVBRiflt","http://www.smartbrief.com/news/healthcare","en","https://pbs.twimg.com/profile_banners/150715375/1481219995","http://pbs.twimg.com/profile_background_images/318568932/SB_Twitter_Background2.jpg","http://pbs.twimg.com/profile_images/3056451193/b102573ff4ef81581da4e0e6397567c0_normal.png"
"x30872090","Dan G","radix023","Atlanta","the mitey one",,FALSE,39,158,2,1644,273,2009-04-13 14:17:19,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/192210907/god-square4twitter_normal.jpg"
"x67653749","WSB Radio","wsbradio","Atlanta","News 95-5 and AM 750 WSB - Atlanta's 24 hour news, weather, and traffic station - Depend on it!","http://t.co/KV7GcRs4kN",FALSE,39147,169,786,242048,1342,2009-08-21 16:47:11,TRUE,"http://t.co/KV7GcRs4kN","http://www.wsbradio.com","en","https://pbs.twimg.com/profile_banners/67653749/1496955784","http://pbs.twimg.com/profile_background_images/772201729/42d93770dae0c3baa035c09b2983a783.png","http://pbs.twimg.com/profile_images/560898945270812672/6k9sA5LD_normal.jpeg"
"x44961877","MDH","MDHealthDept","Baltimore, MD","The Maryland Department of Health promotes healthful choices in individuals and communities, while working to protect the public health of Maryland.","https://t.co/FvJtVKKBSg",FALSE,5521,785,176,8797,2256,2009-06-05 18:42:15,FALSE,"https://t.co/FvJtVKKBSg","http://health.maryland.gov","en","https://pbs.twimg.com/profile_banners/44961877/1509382812","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/935190956151844864/0BI6Zrsj_normal.jpg"
"x806930719","Brooke Hafs","BrookeHafs","Green Bay ","Journalist on NBC26 TODAY morning show. Local Green Bay girl. Loving wife. Proud mommy of 3! Veggie lover. Tweets are my own.","https://t.co/7akUSdraDD",FALSE,1217,1244,39,3951,739,2012-09-06 14:22:25,FALSE,"https://t.co/7akUSdraDD","http://www.nbc26.com/about-us/staff/brooke-hafs","en","https://pbs.twimg.com/profile_banners/806930719/1493115141","http://pbs.twimg.com/profile_background_images/843709438/f52745e70e3c52a6b2aefc7c9463dd76.jpeg","http://pbs.twimg.com/profile_images/782853901976530945/8juRGPvX_normal.jpg"
"x935613891920490498","HPC","PubHilton","Indiana, USA","","https://t.co/ddsYEMzF0P",FALSE,2,34,0,34,0,2017-11-28 20:58:29,FALSE,"https://t.co/ddsYEMzF0P","https://hiltonpub.com/","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/935616447274876929/xzLNUDYE_normal.jpg"
"x21530025","Michigan Radio","MichiganRadio","Southern Lower Michigan","Your NPR News Station. 91.7 Ann Arbor/Detroit, 91.1 Flint, 104.1 West Michigan. Follow our reporters: http://t.co/ETw8LNYG5N","http://t.co/cTMKprSnlr",FALSE,38820,730,1240,36807,2457,2009-02-22 00:09:47,TRUE,"http://t.co/cTMKprSnlr","http://www.michiganradio.org","en","https://pbs.twimg.com/profile_banners/21530025/1512161910","http://pbs.twimg.com/profile_background_images/179802453/twitter---new-size.png","http://pbs.twimg.com/profile_images/2326170900/w6jcyzfmulr9su6di3p9_normal.jpeg"
"x207731059","Business Wire-Retail","BW_Retail","USA","Retail plus Food and Beverage News Releases from Business Wire, a Berkshire Hathaway Company.","https://t.co/ecGflJwvxv",FALSE,993,155,108,152953,4,2010-10-25 22:55:26,FALSE,"https://t.co/ecGflJwvxv","https://services.businesswire.com","en","https://pbs.twimg.com/profile_banners/207731059/1466120733","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/743590207404990464/7Xx1-ebn_normal.jpg"
"x207623371","BusinessWireMultimed","BW_Multimedia","USA","Multimedia News Releases from Business Wire, a Berkshire Hathaway Company.","https://t.co/ecGflJwvxv",FALSE,489,54,121,142379,0,2010-10-25 18:01:31,FALSE,"https://t.co/ecGflJwvxv","https://services.businesswire.com","en","https://pbs.twimg.com/profile_banners/207623371/1468263438","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/745005049676333056/VNHOKJvf_normal.jpg"
"x92126626","Brand Journalism","brandjournonews","USA","News and events covering corporate newsrooms, brand journalism and digital PR.",,FALSE,3493,2696,196,99539,1,2009-11-23 22:07:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/92126626/1494521867","http://pbs.twimg.com/profile_background_images/353516404/3652.jpg","http://pbs.twimg.com/profile_images/857786962719105024/S0ToL14C_normal.jpg"
"x92438279","Health News","HealthPRNews","USA","Latest PR Health news",,FALSE,3055,2138,154,38922,0,2009-11-25 03:33:50,FALSE,,,"en","https://pbs.twimg.com/profile_banners/92438279/1494550345","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/847550379516731393/CM49YtKb_normal.jpg"
"x24490706","WLUK-TV FOX 11","fox11news","Green Bay, Wisconsin","The OFFICIAL account of WLUK-TV, Your Source for Balanced News and Severe Weather Coverage","https://t.co/QpLISL0WEx",FALSE,38659,556,626,106754,122,2009-03-15 05:13:12,TRUE,"https://t.co/QpLISL0WEx","http://www.fox11online.com","en","https://pbs.twimg.com/profile_banners/24490706/1473447855","http://pbs.twimg.com/profile_background_images/5926638/background.jpg","http://pbs.twimg.com/profile_images/2429677267/rpbiz82gfosfdidcqz1h_normal.jpeg"
