"user_id","name","screen_name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x1393334851","FearStreetZombie","FearStreetZom","Louisiana, USA","Ash; Book reviewer for Reviews of a FearStreetZombie :)
Bookworm & coffee addict 
IG: reviewsofafearstreetzombie","http://t.co/zK39tEYbsj",FALSE,162,130,6,1557,302,2013-04-30 23:35:09,FALSE,"http://t.co/zK39tEYbsj","http://fearstreetzombiereviews.blogspot.com/","en","https://pbs.twimg.com/profile_banners/1393334851/1434605900","http://pbs.twimg.com/profile_background_images/624326138332975104/_qE9S-Ae.jpg","http://pbs.twimg.com/profile_images/850517221973479424/LnNwMtod_normal.jpg"
"x1475580294","Ariana","ArianaWist","Brooklyn, NY","on here just like you pal",,FALSE,66,240,1,2141,1631,2013-06-01 20:22:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1475580294/1478570073","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/548283093195698176/vPpyGsO0_normal.jpeg"
"x180831284","Katie Schatz","eggmanab","Louisville, Kentucky","they luv me ‘cuz i kill",,FALSE,237,271,10,29906,0,2010-08-20 16:09:23,FALSE,,,"en","https://pbs.twimg.com/profile_banners/180831284/1469817503","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/759095656736751616/hEg5Bng6_normal.jpg"
"x525899910","Kettlebell Lady","KettlebellLady","Wenatchee, Washington","I'm a certified ACE-C Fitness Trainer,Orthopedic Exercise Specialist/Hard Style/ HIKF Kettlebell Instructor & FMS-C.& Sliver Sneakers/Yoga Flex Instructor.","http://t.co/9kB9u9us",FALSE,244,306,3,856,22,2012-03-16 00:55:15,FALSE,"http://t.co/9kB9u9us","http://www.kettlebelllady.com","en","https://pbs.twimg.com/profile_banners/525899910/1436412520","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2866891771/f090483067e51975fe2fe6937bb2f006_normal.jpeg"
"x99750748","Cel Beta","celisabeta11","USA","Intuitive, learner, community, non-profits",,FALSE,355,1072,23,10382,2460,2009-12-27 17:52:03,FALSE,,,"en","https://pbs.twimg.com/profile_banners/99750748/1398584772","http://abs.twimg.com/images/themes/theme13/bg.gif","http://pbs.twimg.com/profile_images/466078648542302208/ysewpS93_normal.png"
"x818609340542132224","M. R. Leenysman","leenysman63","California, USA","#Erotica Author in #incest/#taboo, #scifi and other sub-genres.   I try to write stories I haven't already read - maybe you haven't read them either.😎","https://t.co/uw2gSLy4mf",FALSE,1530,1887,43,10365,996,2017-01-10 00:04:10,FALSE,"https://t.co/uw2gSLy4mf","https://mrleenysman.wordpress.com","en","https://pbs.twimg.com/profile_banners/818609340542132224/1484026731","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/938517370867347456/Pa2plKS-_normal.jpg"
"x166307406","Tony","tonypiparo","Milwaukee, WI","International Best Selling Author, Speaker, and Coach.  Find relief from Stress, Anxiety, and Depression.","https://t.co/5LGvn7qPeU",FALSE,10614,11525,104,15152,626,2010-07-13 20:55:36,FALSE,"https://t.co/5LGvn7qPeU","http://thepeaksolution.com/thebook","en","https://pbs.twimg.com/profile_banners/166307406/1451843143","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/932670412160249856/D9b7PWoG_normal.jpg"
"x3387725895","Valor Mold","ValorMold","Springfield, VA","Valor Mold - Mold Removal Professionals Fairfax VA | Washington DC | Alexandria VA.  If You Even Think You Might HAVE A MOLD PROBLEM...Call 571-210-2040","https://t.co/M1M6UeJPYI",FALSE,5292,5212,211,44779,251,2015-07-22 18:43:02,FALSE,"https://t.co/M1M6UeJPYI","http://www.valormold.com","en","https://pbs.twimg.com/profile_banners/3387725895/1459975860","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/623937601943244800/kWs4g0Ux_normal.png"
"x71010175","Aaron Green","1to1WorldConnct","Shenandoah, Iowa","Observing the Design of our Times in a Changing World","https://t.co/r8JIhaEABA",FALSE,163,597,0,1894,80,2009-09-02 16:42:25,FALSE,"https://t.co/r8JIhaEABA","http://www.shenandoah-iowa.blogspot.com","en","https://pbs.twimg.com/profile_banners/71010175/1398480257","http://pbs.twimg.com/profile_background_images/378800000069317707/ac6f8ea595b9cc63714c8bdecd686cdf.jpeg","http://pbs.twimg.com/profile_images/2328807717/y0lf7eiq643avv00ohu7_normal.jpeg"
"x1570899272","ArchdioceseOfDubuque","DBQArch","Iowa","Official Twitter Page of the Roman Catholic Archdiocese of Dubuque","http://t.co/Y2B2Fk95jC",FALSE,591,45,17,783,95,2013-07-05 16:42:44,FALSE,"http://t.co/Y2B2Fk95jC","http://www.DBQArch.org","en","https://pbs.twimg.com/profile_banners/1570899272/1464108986","http://pbs.twimg.com/profile_background_images/378800000167456001/rsy_uoSQ.jpeg","http://pbs.twimg.com/profile_images/735152890948386817/soMUs6uT_normal.jpg"
"x707963715451166720","moldbgonesystem","moldbgonesystem","Alpharetta, GA","AMP has spent more than 15 years developing and testing a line of eco-friendly mold prevention products. We offer a 5 year up to 25 year guarantee!","https://t.co/OvgpGLqdoz",FALSE,6550,6454,225,30181,331,2016-03-10 16:17:58,FALSE,"https://t.co/OvgpGLqdoz","http://www.moldbgonesystem.com/","en","https://pbs.twimg.com/profile_banners/707963715451166720/1457627413","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/707966408592723968/b4fSlmeH_normal.jpg"
"x22067273","Sanjay Gupta","teaconnexions","Kingston, ON, Canada","I am an entrepreneur with over 25 years experience and the CEO of 3 companies: digital marketing, chemical distribution, & a consulting and coaching business.","https://t.co/5LVuxJKCA1",FALSE,31250,24699,1372,135898,12671,2009-02-26 21:47:43,FALSE,"https://t.co/5LVuxJKCA1","http://www.sanjaykgupta.com","en","https://pbs.twimg.com/profile_banners/22067273/1450281108","http://pbs.twimg.com/profile_background_images/583328294839316480/x4X6xHrV.jpg","http://pbs.twimg.com/profile_images/828857634027667456/GMYJXNtJ_normal.jpg"
"x48715988","Boston Children's","BostonChildrens","Boston, MA","The official Twitter feed for Boston Children's Hospital, providing you with all of our latest news and information. Disclaimer: http://t.co/z1MUJBo2m5","http://t.co/IZvtEOmlaa",FALSE,50991,3240,1123,9329,11807,2009-06-19 14:15:33,FALSE,"http://t.co/IZvtEOmlaa","http://www.childrenshospital.org/newsroom/","en","https://pbs.twimg.com/profile_banners/48715988/1498569847","http://pbs.twimg.com/profile_background_images/729349966/3dc1ad37576d8acb22be056caf4782be.png","http://pbs.twimg.com/profile_images/811616014391771136/lTsnVJyg_normal.jpg"
"x3331331723","Notes from BCH","NotesFromBCH","Boston, MA","The official Twitter feed for Notes, the @BostonChildrens blog for healthcare providers. News, opinion, CME & more. | Disclaimer: http://t.co/0gdEQwUlR3","http://t.co/1LvEH1tqfC",FALSE,240,42,32,2156,176,2015-06-17 13:52:22,FALSE,"http://t.co/1LvEH1tqfC","http://notes.childrenshospital.org/","en","https://pbs.twimg.com/profile_banners/3331331723/1498570173","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/613800553638969344/hRKCBjYP_normal.jpg"
"x137757247","BCH Innovation News","BCH_Innovation","Boston, MA","Pediatric science and innovation news | @BostonChildrens | Social Media Disclaimer: https://t.co/z1MUJBo2m5","https://t.co/hp1xyCobNJ",FALSE,5392,2223,305,11385,1556,2010-04-27 17:27:31,FALSE,"https://t.co/hp1xyCobNJ","http://vector.childrenshospital.org","en","https://pbs.twimg.com/profile_banners/137757247/1498570552","http://pbs.twimg.com/profile_background_images/672863612554371073/7gqLYVEJ.jpg","http://pbs.twimg.com/profile_images/638835037937381376/ZuQGD4-z_normal.jpg"
"x15259739","M Savage aka Sirtony","sirtony","Los Angeles","Award Winning Filmmaker","http://t.co/hWlHqgOOVo",FALSE,940,2373,31,8837,439,2008-06-28 01:50:53,FALSE,"http://t.co/hWlHqgOOVo","http://about.me/Sirtony","en","https://pbs.twimg.com/profile_banners/15259739/1400740144","http://pbs.twimg.com/profile_background_images/135365217/THE_FILMMAKER_POSTER_2_reduction_1tt.png","http://pbs.twimg.com/profile_images/459257013378088962/Y9bPrICf_normal.jpeg"
"x335502983","EHillsFamilyPharmacy","EHFamilyPharm","Johnstown, PA ","THE KNOW-YOU-BY-NAME PHARMACY. East Hills Family Pharmacy is a leading drug store in Johnstown, PA.",,FALSE,10,8,5,367,0,2011-07-14 19:48:19,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1442701190/EHFP_twitterlogo_normal.jpg"
"x146569971","CDC","CDCgov","Atlanta, GA","CDC's official Twitter source for daily credible health & safety updates f/ Centers for Disease Control & Prevention. Privacy policy http://t.co/nTOTJDCRyO","http://t.co/5a7cTu2vly",FALSE,989937,290,10705,20924,395,2010-05-21 19:40:40,TRUE,"http://t.co/5a7cTu2vly","http://www.cdc.gov","en","https://pbs.twimg.com/profile_banners/146569971/1513863836","http://pbs.twimg.com/profile_background_images/703525704/4ffb919c21e697be1d3a25d778705577.jpeg","http://pbs.twimg.com/profile_images/880104586211581952/KPwn1JyQ_normal.jpg"
"x111407706","Franklin County PH","FC_PublicHealth","Columbus, OH","Franklin County Public Health works to promote and protect the health of the citizens in the communities we serve.    280 E Broad St  Columbus, OH 43215","http://t.co/GNWs8AvhU6",FALSE,2397,838,101,3043,5140,2010-02-04 20:38:33,FALSE,"http://t.co/GNWs8AvhU6","http://www.myfcph.org/","en","https://pbs.twimg.com/profile_banners/111407706/1425328507","http://pbs.twimg.com/profile_background_images/181215813/fcphLogo_medRes.jpg","http://pbs.twimg.com/profile_images/1189710555/fcphLogo_medRes_normal.jpg"
"x422340727","Deborah Harms","deborahharms","Beverly Hills Mi","Psychologist, psychoanalyst interested in psychoanalysis and culture, child development, neuroscience, politics, nutrition, and media literacy.",,FALSE,1057,1598,8,11456,5351,2011-11-27 04:23:31,FALSE,,,"en","https://pbs.twimg.com/profile_banners/422340727/1487559834","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/808815821279608832/ID4rLRVa_normal.jpg"
"x16743169","Lisa Brown","LiveExcellently","Euless, TX","Primal Health Coach, Personal trainer, Jesus follower, Redeemer Seminary student, lover of quality conversations, food, and wine","https://t.co/cfvRzizIwB",FALSE,1918,2040,39,2363,8,2008-10-14 18:30:32,FALSE,"https://t.co/cfvRzizIwB","http://liveexcellently.com","en","https://pbs.twimg.com/profile_banners/16743169/1440277437","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/782008042720075776/cNReJpgc_normal.jpg"
"x739478241463926786","Mischa Zoe & Rho(mum)","knitwearstudio","New England ","I love naps, food, chasing my sisfur, mischief. Zoe loves naps, treats, food. Mum Rho loves us, knitwear design, opera, mediaeval legal history (odd mum)",,FALSE,235,206,3,6212,20747,2016-06-05 15:25:26,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/874984690217877505/guO4LFUu_normal.jpg"
"x305271587","Judy Barnes Baker","judy_bb","Snohomish, Washington, USA","Artist, writer, culinary professional. Author of Carb Wars; Sugar is the New Fat and Nourished; a Cookbook for Health, Weight Loss, and Metabolic Balance.","http://t.co/pAUShQcTks",FALSE,722,578,31,2669,1343,2011-05-25 22:56:35,FALSE,"http://t.co/pAUShQcTks","http://carbwars.blogspot.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/2767411631/6c11bacc82a83f3a4dc942e059e6a685_normal.jpeg"
"x853832456","ROJ","Rojthedoj1","Girard,Ohio","Animal Lover....Spiritual Synchronicity The Esoteric....GOooo BROWNS!  Thoroughbred Horseman(Trainer)...
Enthusiast...Handicapper...Writer",,FALSE,232,287,14,12850,44,2012-09-30 00:25:02,FALSE,,,"en","https://pbs.twimg.com/profile_banners/853832456/1357627316","http://pbs.twimg.com/profile_background_images/758361949/3e90c3795f17b3a7400d14d0176d4a38.png","http://pbs.twimg.com/profile_images/3080839095/985ccd4e1cf346f6d5f1b29477556fdf_normal.jpeg"
"x294461303","Karen Rackliff","upholsteryarts1","Maine","Trying to visualize with art, the pain of rare disease. My life has been forever changed because of it.",,FALSE,110,223,8,817,66,2011-05-07 05:57:00,FALSE,,,"en","https://pbs.twimg.com/profile_banners/294461303/1376714593","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/798926820531961856/XeZ94JaA_normal.jpg"
"x3589527318","Susi Learn","EtsiSusi","the old pueblo","cherokee/welsh artist. if you love Hillary DON'T follow me. if you love TRUMP DON'T follow me. they're BOTH corrupt liars. NO gmo's, NO child trafficking. 🌵",,FALSE,2412,1248,71,77535,24683,2015-09-17 03:23:09,FALSE,,,"en","https://pbs.twimg.com/profile_banners/3589527318/1519238024","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/968673101385932800/p4IYtQYS_normal.jpg"
"x3218464527","PA Department of Health","PAHealthDept","Harrisburg, PA","Official Twitter account for the Pennsylvania Department of Health. DOH is Pennsylvania’s primary source for public health information and services.","http://t.co/8j11yVd6Dh",FALSE,6322,933,146,6868,1576,2015-04-28 19:38:36,TRUE,"http://t.co/8j11yVd6Dh","http://www.health.pa.gov","en","https://pbs.twimg.com/profile_banners/3218464527/1505841888","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/704382718570852353/crCGW7Wc_normal.jpg"
"x172051405","Bonnie Bruce","BonnieBruce","Austin, Texas","18+ yrs in TX Politics as lobbyist for some great docs, former legislative staff to Texas State Legislators, Wife, Mother, and political junkie. #KickingCancer",,FALSE,2177,682,68,13600,3973,2010-07-28 20:08:42,FALSE,,,"en","https://pbs.twimg.com/profile_banners/172051405/1399149152","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/962109091404533760/NudxZpiO_normal.jpg"
"x74506357","DR. J. Zimmerman","docjzimmerman","Smithville, New Jersey","Helping people stay healthy, one spine at a time!","http://t.co/VvNU5jA1I8",FALSE,55,13,7,2401,1,2009-09-15 17:46:52,FALSE,"http://t.co/VvNU5jA1I8","http://www.healthfirstdc.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x922006286","Steven Csorgo","czar19842012","Minnesota, USA","Very Liberal, Pro Union, Pro Environment/Non-GMO/gardener/former potter/Sculptor/NVIC beliefs. Love The Lakes/Water/Oceans.Go Green/Solar/Wind #Resist",,FALSE,529,1879,4,2123,1590,2012-11-02 23:30:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/922006286/1512719089","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/939036940665470977/nmFxMXBy_normal.jpg"
"x2422476025","Warm ONE1","warmone2","California, USA","Defender of Truth & Holistic Health/Epigenetics","https://t.co/Q28z1u7QL6",FALSE,1966,4966,111,44146,5405,2014-04-01 18:09:19,FALSE,"https://t.co/Q28z1u7QL6","https://www.facebook.com/robert.warmolts.1","en","https://pbs.twimg.com/profile_banners/2422476025/1421774382","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/570703726952738816/ThmtUaNC_normal.jpeg"
"x76417139","IDSA","IDSAInfo","Arlington, VA","News and information from the Infectious Diseases Society of America. IDSA is your one-stop shop for infectious disease info.","http://t.co/F3zP8TxhFc",FALSE,12769,279,363,4147,290,2009-09-22 19:01:42,FALSE,"http://t.co/F3zP8TxhFc","http://www.idsociety.org","en","https://pbs.twimg.com/profile_banners/76417139/1450212716","http://pbs.twimg.com/profile_background_images/39569004/IDSA-twitter.jpg","http://pbs.twimg.com/profile_images/676501333806080000/ABFHPx6h_normal.jpg"
"x832620827833094147","Black World Studios","BlackWorld36","United States","Sam David, veteran talent manager & female strategist/founder of Black World Studios, produces empowering & culturally significant projects for TV, film & books","https://t.co/UnQHfMIrhD",FALSE,78,126,0,358,679,2017-02-17 16:00:49,FALSE,"https://t.co/UnQHfMIrhD","http://BlackWorldStudios.com","en","https://pbs.twimg.com/profile_banners/832620827833094147/1514346910","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/944763444586201088/hFcCozvx_normal.jpg"
"x17022537","Democrat & Chronicle","DandC","Rochester, NY","Breaking news, watchdog and in-depth reporting from the Democrat and Chronicle in Rochester, New York. Part of USA TODAY Network. #ROC","https://t.co/29grrunYiK",FALSE,129275,4624,1266,147749,3809,2008-10-28 15:09:05,TRUE,"https://t.co/29grrunYiK","http://www.democratandchronicle.com","en","https://pbs.twimg.com/profile_banners/17022537/1509045700","http://pbs.twimg.com/profile_background_images/867466380/fa53e6295ff323277a1fcd950cb81a5c.jpeg","http://pbs.twimg.com/profile_images/923230988569907202/sVI5LL41_normal.jpg"
"x3974747237","WSJ Science","WSJscience","New York, NY","Analyzing how science is shaping society, the economy and business for @WSJ","https://t.co/BMM9n7thmT",FALSE,19020,112,185,6475,136,2015-10-16 21:15:44,TRUE,"https://t.co/BMM9n7thmT","http://wsj.com/news/science","en","https://pbs.twimg.com/profile_banners/3974747237/1456261929","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/702238849007747076/Qq1SmTyE_normal.png"
"x376603142","🏀🏈☃Jess☃🏈🏀","BlondeAmbitchin","Bardstown, KY","Mom. AJ. I ♥❤♥ my #GoldenDoodle, #truecrime #podcasts, #TWD, reading & cheering for my #Cards with my #CardFam! jlcammack - Snapchat","https://t.co/ze2b6XxLpF",FALSE,715,791,19,33142,12138,2011-09-20 05:23:38,FALSE,"https://t.co/ze2b6XxLpF","http://www.instagram.com/jessica_cammack","en","https://pbs.twimg.com/profile_banners/376603142/1504149050","http://pbs.twimg.com/profile_background_images/827894493/ca32ed11f93c32118044a9e4e86ab7fa.png","http://pbs.twimg.com/profile_images/914343019310190592/ZcjYmPpA_normal.jpg"
"x15013572","Sue Ingebretson","SueInge","Orange County, CA","Speaker & Holistic #Health Care Practitioner: Living Well with #Fibromyalgia. #Author of #1 Amazon #ChronicIllness best-seller: #FibroWHYalgia #Coach","http://t.co/U2eWRuH79U",FALSE,44470,39415,1838,89303,83,2008-06-05 03:01:43,FALSE,"http://t.co/U2eWRuH79U","http://www.RebuildingWellness.com/","en","https://pbs.twimg.com/profile_banners/15013572/1348538706","http://pbs.twimg.com/profile_background_images/37936661/SueInge_1253303763.jpg","http://pbs.twimg.com/profile_images/378800000247132507/45ff988639d38049de1df1dba8f2bf59_normal.jpeg"
"x2964141863","George Hendley","George_Hendley","Dallas, TX ","Husband to Sharon, Father to Lauren and Ali, Grand dad to Rowan, Dog Daddy to Fella and Lilly, Business Owner, Christian and Much More","http://t.co/S0kAJJtPV9",FALSE,493,756,25,3705,1625,2015-01-06 13:41:06,FALSE,"http://t.co/S0kAJJtPV9","http://www.TheSpeakersAcademy.com","en","https://pbs.twimg.com/profile_banners/2964141863/1420759557","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/552461714008969216/vdKVJSDJ_normal.jpeg"
"x18290131","Arc4life","Arc4life","Daytona Beach, FL","Sleep With Neck Pillows that Promote Great Posture & Help Neck Pain🤓 Since 2003, Arc4life has been helping Patients with Neck Pain & More","http://t.co/758D2lYijL",FALSE,92,90,5,3835,131,2008-12-21 18:33:47,FALSE,"http://t.co/758D2lYijL","http://www.arc4life.com","en","https://pbs.twimg.com/profile_banners/18290131/1408432147","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/501626948846485504/Hq91gD76_normal.jpeg"
"x1418289829","Jeff Matheson","Jeffmdcare","Toronto, Ontario ","Migraine & pain treatment physician. Musician. Husband and father.","https://t.co/LPaZ5CaMyC",FALSE,1241,1947,16,11804,136,2013-05-10 14:39:44,FALSE,"https://t.co/LPaZ5CaMyC","http://www.pureformomega.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/378800000083664063/ffd7dce794f79b7226561b8228ba1e4a_normal.jpeg"
"x478640224","Jo Michaels","WriteJoMichaels","Near Atlanta, GA","Changing the world, one word at a time. I write because I must. I design because I can. http://t.co/Q9dNkO6zfY","http://t.co/vSaKCJqkiR",FALSE,2542,2201,151,9976,1418,2012-01-30 14:13:22,FALSE,"http://t.co/vSaKCJqkiR","http://www.WriteJoMichaels.com","en","https://pbs.twimg.com/profile_banners/478640224/1485441689","http://pbs.twimg.com/profile_background_images/631218177/pv1qooseydu955bjw4m1.jpeg","http://pbs.twimg.com/profile_images/459002779571200000/r5wNhLxn_normal.png"
"x967892609082408960","Freedom Aiming For Justice And Truth Christy R","AIm4truth2_cr","Wisconsin, USA","I need the fellowship/government to help me and many who are being attacked viciously without knowing I have had enough not standing up and fighting",,FALSE,66,274,0,411,228,2018-02-25 22:42:35,FALSE,,,"en","https://pbs.twimg.com/profile_banners/967892609082408960/1519602649",,"http://pbs.twimg.com/profile_images/967909787068346368/6fTRDi90_normal.jpg"
"x2318775175","Luba Rokpelnis","r_luba","USA","Daughter of the King, wife of Yanis, book lover, clarinet player.  I help women to feel better through a detox and natural remedies!  https://t.co/Fg2bbeSyNb","https://t.co/PRXTn0Qbh2",FALSE,1225,1858,86,9856,4184,2014-01-30 11:57:45,FALSE,"https://t.co/PRXTn0Qbh2","http://www.healthywithluba.com/gift","en","https://pbs.twimg.com/profile_banners/2318775175/1504130653","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/894383799097864192/3yiYDZnc_normal.jpg"
"x744730107139358720","Linda Powell","Po75014289Linda","Georgia, USA","Arts & Culture Opinion News Government & Politics Political News Weather News",,FALSE,240,317,0,3602,8690,2016-06-20 03:14:28,FALSE,,,"en",,,"http://pbs.twimg.com/profile_images/950748470939389952/IcUbTxq6_normal.jpg"
"x24977501","Angie Wooden","messengergirl77","Good Old USA","Let your voice be heard...I'm Listening.",,FALSE,797,1651,17,7483,67,2009-03-17 23:13:13,FALSE,,,"en","https://pbs.twimg.com/profile_banners/24977501/1357105566","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/543796147932782594/J665VQqW_normal.jpeg"
"x50423128","DR ROGER ROMANO","DRROGERROMANO","SARASOTA FL","I AM A GOD CENTERED PRINCIPLED CHIROPRACTOR OUT TO SAVE THE WORLD","http://t.co/ZYbKjaT32Q",FALSE,424,261,3,1359,2,2009-06-24 20:21:22,FALSE,"http://t.co/ZYbKjaT32Q","http://RomanoChiropractic.com","en",,"http://pbs.twimg.com/profile_background_images/431774652/rmo.jpg","http://pbs.twimg.com/profile_images/482568673656184832/7AFfAYqc_normal.png"
"x45283227","ADMAX, LLC","ADMAXX","Las Vegas, NV","Small Business Advertising, Social Media, Online Marketing, SEO, WordPress Custom Websites, Local Search, Search Engine Marketing","http://t.co/lOUz6SsRmq",FALSE,9117,992,363,14827,8,2009-06-07 04:27:49,FALSE,"http://t.co/lOUz6SsRmq","http://www.admax.tv/category/blog/","en","https://pbs.twimg.com/profile_banners/45283227/1358534204","http://pbs.twimg.com/profile_background_images/21257484/11111.Fractal_Wallpaper.jpg","http://pbs.twimg.com/profile_images/1506028729/local-search_2b_normal.png"
"x18174654","Marianne Arena HHC","marianne_a"," Ridgefield, CT","Holistic Health Coach, Lifestyle Educator, Reiki Master & Teacher - Learn more about my unique approach to health and wellness",,FALSE,409,460,17,7700,14,2008-12-16 22:23:28,FALSE,,,"en","https://pbs.twimg.com/profile_banners/18174654/1353199502","http://pbs.twimg.com/profile_background_images/465063891/1643-29-1330980586_187x160.png","http://pbs.twimg.com/profile_images/1232754980/Marianne_normal.jpg"
"x1129530978","Felicity Harley","TheShammuramat","Connecticut","writer. student of the human condition & psyche. grounded by family, garden and good wine.","https://t.co/OA2zNdq6rD",FALSE,13987,12466,1049,89511,5952,2013-01-28 23:48:46,FALSE,"https://t.co/OA2zNdq6rD","https://medium.com/@theshammuramat","en","https://pbs.twimg.com/profile_banners/1129530978/1398948451","http://pbs.twimg.com/profile_background_images/577110222373699584/1LkVr9LN.jpeg","http://pbs.twimg.com/profile_images/3177124118/e18b4d610b4005d64f9371a1cecc412d_normal.jpeg"
"x2393415595","ernest mathewson","norlem57","Egg Harbor Township,NJ","classically trained pianist...I commission jazz transcriptions and then perform my pieces on YOUTUBE(simply enter my name)...it's a very unique channel!",,FALSE,813,1735,19,7030,131,2014-03-16 23:25:31,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/536846218286993408/heLLTm2L_normal.jpeg"
"x821283450569134081","Persona Non Grata","TheKnittedBrow","Phoenix, AZ","Author-""The Customer is NEVER Right""--the testament of one NP’s struggle to maintain his integrity and his job.  I [WAS] A NURSE!","https://t.co/7l3rOXWWfa",FALSE,148,128,2,4308,721,2017-01-17 09:10:08,FALSE,"https://t.co/7l3rOXWWfa","https://www.amazon.com/Customer-Never-Right-Practitioners-Perspective/dp/1462699022/ref=sr_1_2/146-4","en","https://pbs.twimg.com/profile_banners/821283450569134081/1484646208",,"http://pbs.twimg.com/profile_images/861828510813364224/jLReHPYC_normal.jpg"
"x524842381","A.J. Leonardo","AJLeonardo84","Des Plaines, IL","",,FALSE,466,2054,13,8147,287,2012-03-14 23:43:19,FALSE,,,"en",,"http://pbs.twimg.com/profile_background_images/759056501/30ee37b0ae6d84f16f2c021e07e6b77a.jpeg","http://pbs.twimg.com/profile_images/1897648868/_Bynw2MQ_Wk___KGrHqUOKikEwRW_o6meBMSh_gpmmg___35_normal.JPG"
"x40472333","Nicole Maholy, DC","remedywellness","Downers Grove, IL","Remedy provides the community with comprehensive natural medicine solutions. Visit our website for more info!","http://t.co/oydhz0UvjP",FALSE,338,528,3,1011,57,2009-05-16 14:32:05,FALSE,"http://t.co/oydhz0UvjP","http://www.remedycares.com","en","https://pbs.twimg.com/profile_banners/40472333/1490028348","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1965618678/twitter_logo_normal.png"
"x1135588104","Sherri Stockman","VitalityPath","Wimberley, Texas","Naturopath, Intuitive, Energy Healer, Vitality Coach","https://t.co/nZkC8WyeaW",FALSE,223,270,5,6552,1,2013-01-31 00:36:28,FALSE,"https://t.co/nZkC8WyeaW","http://TheVitalityPath.com","en","https://pbs.twimg.com/profile_banners/1135588104/1393641388","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/439485975220088832/EDx0i14C_normal.jpeg"
"x2318775175","Luba Rokpelnis","r_luba","USA","Daughter of the King, wife of Yanis, book lover, clarinet player.  I help women to feel better through a detox and natural remedies!  https://t.co/Fg2bbeSyNb","https://t.co/PRXTn0Qbh2",FALSE,1225,1858,86,9856,4184,2014-01-30 11:57:45,FALSE,"https://t.co/PRXTn0Qbh2","http://www.healthywithluba.com/gift","en","https://pbs.twimg.com/profile_banners/2318775175/1504130653","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/894383799097864192/3yiYDZnc_normal.jpg"
